"Samples ID" "F635 Median - B635" Name spotID
409 2585 S1_0.1_T #3-311
409 2076 S1_0.1_S #3-321
409 2206 S1_0.25_S #3-331
409 2459 S1_0.5_S #3-341
409 2358 S1_0.1_B #3-351
409 13587 S1_0.25_B #3-361
409 15383 S1_0.5_B #3-371
409 1661 S-RBD_0.5_Y #3-381
409 1 S-RBD_0.25_S #3-391
409 2853 S-RBD_0.5_S #3-3101
409 273 S2-1_0.05_T #3-3111
409 210 S2-2_0.1_T #3-3121
409 12484 N-protein_0.1_T #3-3131
409 6117 N-protein_0.05_K #3-3141
409 6032 N-protein_0.1_K #3-3151
409 5836 N-protein_0.2_K #3-3161
409 17 buffer #3-3171
409 10594 N-protein_0.1_W #3-3181
409 15095 N-protein_0.25_W #3-3191
409 21123 N-protein_0.5_W #3-3201
409 571 N-protein_0.1_S #3-3211
409 20119 N-protein_0.25_S #3-3221
409 23065 N-protein_0.5_S #3-3231
409 3040 N-Cter_0.1_K #3-3241
409 3016 N-Cter_0.25_K #3-3251
409 3158 N-Cter_0.5_K #3-3261
409 2545 N-Nter_0.1_K #3-3271
409 3172 N-Nter_0.25_K #3-3281
409 3313 N-Nter_0.5_K #3-3291
409 30 NSP2_0.05_K #3-3301
409 79 NSP2_0.1_K #3-3311
409 198 NSP2_0.25_K #3-3321
409 2563 S1_0.1_T #3-312
409 2115 S1_0.1_S #3-322
409 2083 S1_0.25_S #3-332
409 2408 S1_0.5_S #3-342
409 2392 S1_0.1_B #3-352
409 13670 S1_0.25_B #3-362
409 14697 S1_0.5_B #3-372
409 1743 S-RBD_0.5_Y #3-382
409 4 S-RBD_0.25_S #3-392
409 2576 S-RBD_0.5_S #3-3102
409 302 S2-1_0.05_T #3-3112
409 253 S2-2_0.1_T #3-3122
409 12339 N-protein_0.1_T #3-3132
409 5887 N-protein_0.05_K #3-3142
409 5793 N-protein_0.1_K #3-3152
409 5214 N-protein_0.2_K #3-3162
409 -123 buffer #3-3172
409 8837 N-protein_0.1_W #3-3182
409 13419 N-protein_0.25_W #3-3192
409 20570 N-protein_0.5_W #3-3202
409 963 N-protein_0.1_S #3-3212
409 16853 N-protein_0.25_S #3-3222
409 23476 N-protein_0.5_S #3-3232
409 2949 N-Cter_0.1_K #3-3242
409 2837 N-Cter_0.25_K #3-3252
409 3092 N-Cter_0.5_K #3-3262
409 2684 N-Nter_0.1_K #3-3272
409 3099 N-Nter_0.25_K #3-3282
409 3202 N-Nter_0.5_K #3-3292
409 39 NSP2_0.05_K #3-3302
409 77 NSP2_0.1_K #3-3312
409 178 NSP2_0.25_K #3-3322
409 2390 S1_0.1_T #3-313
409 2041 S1_0.1_S #3-323
409 2085 S1_0.25_S #3-333
409 2197 S1_0.5_S #3-343
409 2333 S1_0.1_B #3-353
409 12780 S1_0.25_B #3-363
409 15012 S1_0.5_B #3-373
409 2295 S-RBD_0.5_Y #3-383
409 2 S-RBD_0.25_S #3-393
409 2559 S-RBD_0.5_S #3-3103
409 357 S2-1_0.05_T #3-3113
409 307 S2-2_0.1_T #3-3123
409 11196 N-protein_0.1_T #3-3133
409 6176 N-protein_0.05_K #3-3143
409 5780 N-protein_0.1_K #3-3153
409 5055 N-protein_0.2_K #3-3163
409 254 buffer #3-3173
409 8470 N-protein_0.1_W #3-3183
409 15358 N-protein_0.25_W #3-3193
409 20928 N-protein_0.5_W #3-3203
409 830 N-protein_0.1_S #3-3213
409 20485 N-protein_0.25_S #3-3223
409 20390 N-protein_0.5_S #3-3233
409 2756 N-Cter_0.1_K #3-3243
409 2828 N-Cter_0.25_K #3-3253
409 2970 N-Cter_0.5_K #3-3263
409 2446 N-Nter_0.1_K #3-3273
409 3016 N-Nter_0.25_K #3-3283
409 3124 N-Nter_0.5_K #3-3293
409 29 NSP2_0.05_K #3-3303
409 75 NSP2_0.1_K #3-3313
409 148 NSP2_0.25_K #3-3323
409 2389 S1_0.1_T #3-314
409 1787 S1_0.1_S #3-324
409 1895 S1_0.25_S #3-334
409 2185 S1_0.5_S #3-344
409 2213 S1_0.1_B #3-354
409 12876 S1_0.25_B #3-364
409 14423 S1_0.5_B #3-374
409 4261 S-RBD_0.5_Y #3-384
409 -1 S-RBD_0.25_S #3-394
409 2607 S-RBD_0.5_S #3-3104
409 326 S2-1_0.05_T #3-3114
409 373 S2-2_0.1_T #3-3124
409 12364 N-protein_0.1_T #3-3134
409 5961 N-protein_0.05_K #3-3144
409 5602 N-protein_0.1_K #3-3154
409 4842 N-protein_0.2_K #3-3164
409 446 buffer #3-3174
409 9613 N-protein_0.1_W #3-3184
409 16487 N-protein_0.25_W #3-3194
409 21806 N-protein_0.5_W #3-3204
409 1338 N-protein_0.1_S #3-3214
409 14200 N-protein_0.25_S #3-3224
409 17576 N-protein_0.5_S #3-3234
409 2772 N-Cter_0.1_K #3-3244
409 2735 N-Cter_0.25_K #3-3254
409 2725 N-Cter_0.5_K #3-3264
409 2532 N-Nter_0.1_K #3-3274
409 3028 N-Nter_0.25_K #3-3284
409 3139 N-Nter_0.5_K #3-3294
409 35 NSP2_0.05_K #3-3304
409 67 NSP2_0.1_K #3-3314
409 176 NSP2_0.25_K #3-3324
409 19 E-protein_0.25_T #3-315
409 12 E-protein_0.1_K #3-325
409 20 E-protein_0.25_K #3-335
409 50 E-protein_0.5_K #3-345
409 195 NSP1_0.1_T #3-355
409 93 NSP1_0.1_K #3-365
409 90 NSP1_0.25_K #3-375
409 76 NSP1_0.5_K #3-385
409 16 NSP4_0.1_T #3-395
409 16042 NSP5_0.1_T #3-3105
409 19640 NSP5_0.25_T #3-3115
409 23431 NSP5_0.5_T #3-3125
409 172 NSP5_0.1_K #3-3135
409 926 NSP5_0.25_K #3-3145
409 1070 NSP5_0.5_K #3-3155
409 1549 NSP7_0.1_T #3-3165
409 9 buffer #3-3175
409 802 NSP8_0.25_T #3-3185
409 156 NSP8_0.1_K #3-3195
409 153 NSP8_0.25_K #3-3205
409 181 NSP8_0.5_K #3-3215
409 1028 NSP9_0.25_T #3-3225
409 65 NSP9_0.1_K #3-3235
409 101 NSP9_0.25_K #3-3245
409 365 NSP9_0.5_K #3-3255
409 866 NSP10_0.1_T #3-3265
409 12209 NSP10_0.2_T #3-3275
409 21552 NSP10_0.3_T #3-3285
409 67 NSP10_0.1_K #3-3295
409 130 NSP10_0.25_K #3-3305
409 365 NSP10_0.5_K #3-3315
