"Samples ID" "F532 Median - B532" Name spotID
508 50 NSP14_0.05_K #3-7110
508 75 NSP14_0.1_K #3-7210
508 129 NSP14_0.25_K #3-7310
508 87 NSP15_0.1_T #3-7410
508 59 NSP15_0.1_K #3-7510
508 223 NSP15_0.25_K #3-7610
508 440 NSP15_0.5_K #3-7710
508 273 NSP16_0.1_T #3-7810
508 0 NSP16_0.1_K #3-7910
508 173 NSP16_0.25_K #3-71010
508 206 NSP16_0.5_K #3-71110
508 34 ORF6_0.1_T #3-71210
508 36 ORF7b_0.1_T #3-71310
508 373 ORF9b_0.1_T #3-71410
508 21 GST_0.1_ #3-71510
508 355 AGR2-biotin #3-71610
508 1 buffer #3-71710
508 7 EGFP_0.1_K #3-71810
508 32 EGFP_0.25_K #3-71910
508 245 eGFP_0.5_K #3-72010
508 18754 ACE2-Fc_0.25_S #3-72110
508 35742 ACE2-Fc_0.5_S #3-72210
508 109 ACE2_0.5_S #3-72310
508 426 UBE2D3-His #3-72410
508 1067 H-IgG #3-72510
508 1050 H-IgM #3-72610
508 259 Anti-H-IgG_0.025 #3-72710
508 1214 Anti-H-IgG_0.1 #3-72810
508 139 Anti-H-IgM_0.025 #3-72910
508 1613 Anti-H-IgM_0.1 #3-73010
508 4 Cy5 #3-73110
508 324 Cy3 #3-73210
508 56 NSP14_0.05_K #3-7111
508 90 NSP14_0.1_K #3-7211
508 126 NSP14_0.25_K #3-7311
508 77 NSP15_0.1_T #3-7411
508 35 NSP15_0.1_K #3-7511
508 254 NSP15_0.25_K #3-7611
508 434 NSP15_0.5_K #3-7711
508 295 NSP16_0.1_T #3-7811
508 0 NSP16_0.1_K #3-7911
508 182 NSP16_0.25_K #3-71011
508 203 NSP16_0.5_K #3-71111
508 34 ORF6_0.1_T #3-71211
508 36 ORF7b_0.1_T #3-71311
508 316 ORF9b_0.1_T #3-71411
508 31 GST_0.1_ #3-71511
508 331 AGR2-biotin #3-71611
508 61 buffer #3-71711
508 11 EGFP_0.1_K #3-71811
508 42 EGFP_0.25_K #3-71911
508 284 eGFP_0.5_K #3-72011
508 25427 ACE2-Fc_0.25_S #3-72111
508 40742 ACE2-Fc_0.5_S #3-72211
508 106 ACE2_0.5_S #3-72311
508 461 UBE2D3-His #3-72411
508 937 H-IgG #3-72511
508 1394 H-IgM #3-72611
508 225 Anti-H-IgG_0.025 #3-72711
508 1124 Anti-H-IgG_0.1 #3-72811
508 126 Anti-H-IgM_0.025 #3-72911
508 1887 Anti-H-IgM_0.1 #3-73011
508 -1 Cy5 #3-73111
508 274 Cy3 #3-73211
508 50 NSP14_0.05_K #3-7112
508 89 NSP14_0.1_K #3-7212
508 145 NSP14_0.25_K #3-7312
508 79 NSP15_0.1_T #3-7412
508 61 NSP15_0.1_K #3-7512
508 240 NSP15_0.25_K #3-7612
508 438 NSP15_0.5_K #3-7712
508 293 NSP16_0.1_T #3-7812
508 0 NSP16_0.1_K #3-7912
508 185 NSP16_0.25_K #3-71012
508 243 NSP16_0.5_K #3-71112
508 33 ORF6_0.1_T #3-71212
508 33 ORF7b_0.1_T #3-71312
508 345 ORF9b_0.1_T #3-71412
508 33 GST_0.1_ #3-71512
508 327 AGR2-biotin #3-71612
508 1 buffer #3-71712
508 13 EGFP_0.1_K #3-71812
508 33 EGFP_0.25_K #3-71912
508 272 eGFP_0.5_K #3-72012
508 30027 ACE2-Fc_0.25_S #3-72112
508 37666 ACE2-Fc_0.5_S #3-72212
508 102 ACE2_0.5_S #3-72312
508 462 UBE2D3-His #3-72412
508 997 H-IgG #3-72512
508 1314 H-IgM #3-72612
508 219 Anti-H-IgG_0.025 #3-72712
508 1121 Anti-H-IgG_0.1 #3-72812
508 107 Anti-H-IgM_0.025 #3-72912
508 1456 Anti-H-IgM_0.1 #3-73012
508 -1 Cy5 #3-73112
508 326 Cy3 #3-73212
