"Samples ID" "F635 Median - B635" Name spotID
533 344 NSP7_0.1_T #4-6165
533 23 buffer #4-6175
533 582 NSP8_0.25_T #4-6185
533 365 NSP8_0.1_K #4-6195
533 455 NSP8_0.25_K #4-6205
533 419 NSP8_0.5_K #4-6215
533 962 NSP9_0.25_T #4-6225
533 103 NSP9_0.1_K #4-6235
533 57 NSP9_0.25_K #4-6245
533 569 NSP9_0.5_K #4-6255
533 282 NSP10_0.1_T #4-6265
533 377 NSP10_0.2_T #4-6275
533 812 NSP10_0.3_T #4-6285
533 75 NSP10_0.1_K #4-6295
533 328 NSP10_0.25_K #4-6305
533 600 NSP10_0.5_K #4-6315
533 314 S1-4_0.2_K #4-6325
533 37 E-protein_0.25_T #4-616
533 8 E-protein_0.1_K #4-626
533 13 E-protein_0.25_K #4-636
533 42 E-protein_0.5_K #4-646
533 258 NSP1_0.1_T #4-656
533 183 NSP1_0.1_K #4-666
533 157 NSP1_0.25_K #4-676
533 105 NSP1_0.5_K #4-686
533 10 NSP4_0.1_T #4-696
533 445 NSP5_0.1_T #4-6106
533 746 NSP5_0.25_T #4-6116
533 1270 NSP5_0.5_T #4-6126
533 276 NSP5_0.1_K #4-6136
533 341 NSP5_0.25_K #4-6146
533 506 NSP5_0.5_K #4-6156
533 267 NSP7_0.1_T #4-6166
533 19 buffer #4-6176
533 626 NSP8_0.25_T #4-6186
533 292 NSP8_0.1_K #4-6196
533 373 NSP8_0.25_K #4-6206
533 366 NSP8_0.5_K #4-6216
533 921 NSP9_0.25_T #4-6226
533 76 NSP9_0.1_K #4-6236
533 217 NSP9_0.25_K #4-6246
533 516 NSP9_0.5_K #4-6256
533 253 NSP10_0.1_T #4-6266
533 343 NSP10_0.2_T #4-6276
533 697 NSP10_0.3_T #4-6286
533 80 NSP10_0.1_K #4-6296
533 281 NSP10_0.25_K #4-6306
533 597 NSP10_0.5_K #4-6316
533 314 S1-4_0.2_K #4-6326
533 42 E-protein_0.25_T #4-617
533 12 E-protein_0.1_K #4-627
533 17 E-protein_0.25_K #4-637
533 32 E-protein_0.5_K #4-647
533 236 NSP1_0.1_T #4-657
533 145 NSP1_0.1_K #4-667
533 143 NSP1_0.25_K #4-677
533 83 NSP1_0.5_K #4-687
533 9 NSP4_0.1_T #4-697
533 390 NSP5_0.1_T #4-6107
533 595 NSP5_0.25_T #4-6117
533 1026 NSP5_0.5_T #4-6127
533 251 NSP5_0.1_K #4-6137
533 336 NSP5_0.25_K #4-6147
533 466 NSP5_0.5_K #4-6157
533 299 NSP7_0.1_T #4-6167
533 19 buffer #4-6177
533 468 NSP8_0.25_T #4-6187
533 260 NSP8_0.1_K #4-6197
533 368 NSP8_0.25_K #4-6207
533 361 NSP8_0.5_K #4-6217
533 923 NSP9_0.25_T #4-6227
533 99 NSP9_0.1_K #4-6237
533 180 NSP9_0.25_K #4-6247
533 492 NSP9_0.5_K #4-6257
533 235 NSP10_0.1_T #4-6267
533 293 NSP10_0.2_T #4-6277
533 656 NSP10_0.3_T #4-6287
533 47 NSP10_0.1_K #4-6297
533 259 NSP10_0.25_K #4-6307
533 586 NSP10_0.5_K #4-6317
533 312 S1-4_0.2_K #4-6327
533 43 E-protein_0.25_T #4-618
533 13 E-protein_0.1_K #4-628
533 14 E-protein_0.25_K #4-638
533 39 E-protein_0.5_K #4-648
533 248 NSP1_0.1_T #4-658
533 158 NSP1_0.1_K #4-668
533 122 NSP1_0.25_K #4-678
533 157 NSP1_0.5_K #4-688
533 9 NSP4_0.1_T #4-698
533 456 NSP5_0.1_T #4-6108
533 701 NSP5_0.25_T #4-6118
533 1291 NSP5_0.5_T #4-6128
533 302 NSP5_0.1_K #4-6138
533 369 NSP5_0.25_K #4-6148
533 556 NSP5_0.5_K #4-6158
533 361 NSP7_0.1_T #4-6168
533 14 buffer #4-6178
533 546 NSP8_0.25_T #4-6188
533 329 NSP8_0.1_K #4-6198
533 419 NSP8_0.25_K #4-6208
533 411 NSP8_0.5_K #4-6218
533 1008 NSP9_0.25_T #4-6228
533 114 NSP9_0.1_K #4-6238
533 276 NSP9_0.25_K #4-6248
533 543 NSP9_0.5_K #4-6258
533 250 NSP10_0.1_T #4-6268
533 273 NSP10_0.2_T #4-6278
533 629 NSP10_0.3_T #4-6288
533 53 NSP10_0.1_K #4-6298
533 311 NSP10_0.25_K #4-6308
533 609 NSP10_0.5_K #4-6318
533 294 S1-4_0.2_K #4-6328
533 198 NSP14_0.05_K #4-619
533 268 NSP14_0.1_K #4-629
533 366 NSP14_0.25_K #4-639
533 107 NSP15_0.1_T #4-649
533 81 NSP15_0.1_K #4-659
533 221 NSP15_0.25_K #4-669
533 411 NSP15_0.5_K #4-679
533 352 NSP16_0.1_T #4-689
533 7 NSP16_0.1_K #4-699
533 479 NSP16_0.25_K #4-6109
533 495 NSP16_0.5_K #4-6119
533 65 ORF6_0.1_T #4-6129
533 44 ORF7b_0.1_T #4-6139
533 359 ORF9b_0.1_T #4-6149
533 22 GST_0.1_ #4-6159
533 249 AGR2-biotin #4-6169
533 10 buffer #4-6179
533 11 EGFP_0.1_K #4-6189
533 54 EGFP_0.25_K #4-6199
533 145 eGFP_0.5_K #4-6209
533 565 ACE2-Fc_0.25_S #4-6219
533 653 ACE2-Fc_0.5_S #4-6229
533 413 ACE2_0.5_S #4-6239
533 566 UBE2D3-His #4-6249
533 30 H-IgG #4-6259
533 12821 H-IgM #4-6269
533 21 Anti-H-IgG_0.025 #4-6279
533 39 Anti-H-IgG_0.1 #4-6289
533 703 Anti-H-IgM_0.025 #4-6299
533 7491 Anti-H-IgM_0.1 #4-6309
533 191 Cy5 #4-6319
533 13 Cy3 #4-6329
533 186 NSP14_0.05_K #4-6110
533 329 NSP14_0.1_K #4-6210
533 347 NSP14_0.25_K #4-6310
533 105 NSP15_0.1_T #4-6410
533 54 NSP15_0.1_K #4-6510
533 138 NSP15_0.25_K #4-6610
533 434 NSP15_0.5_K #4-6710
533 369 NSP16_0.1_T #4-6810
533 19 NSP16_0.1_K #4-6910
533 493 NSP16_0.25_K #4-61010
533 525 NSP16_0.5_K #4-61110
533 76 ORF6_0.1_T #4-61210
533 32 ORF7b_0.1_T #4-61310
533 310 ORF9b_0.1_T #4-61410
533 23 GST_0.1_ #4-61510
533 259 AGR2-biotin #4-61610
533 4 buffer #4-61710
533 6 EGFP_0.1_K #4-61810
533 52 EGFP_0.25_K #4-61910
533 121 eGFP_0.5_K #4-62010
533 543 ACE2-Fc_0.25_S #4-62110
533 633 ACE2-Fc_0.5_S #4-62210
533 418 ACE2_0.5_S #4-62310
533 577 UBE2D3-His #4-62410
533 28 H-IgG #4-62510
533 16421 H-IgM #4-62610
533 30 Anti-H-IgG_0.025 #4-62710
533 38 Anti-H-IgG_0.1 #4-62810
533 653 Anti-H-IgM_0.025 #4-62910
533 6913 Anti-H-IgM_0.1 #4-63010
533 207 Cy5 #4-63110
533 14 Cy3 #4-63210
533 155 NSP14_0.05_K #4-6111
533 293 NSP14_0.1_K #4-6211
533 430 NSP14_0.25_K #4-6311
533 129 NSP15_0.1_T #4-6411
533 78 NSP15_0.1_K #4-6511
533 240 NSP15_0.25_K #4-6611
533 453 NSP15_0.5_K #4-6711
533 369 NSP16_0.1_T #4-6811
533 10 NSP16_0.1_K #4-6911
533 500 NSP16_0.25_K #4-61011
533 535 NSP16_0.5_K #4-61111
533 71 ORF6_0.1_T #4-61211
533 46 ORF7b_0.1_T #4-61311
533 315 ORF9b_0.1_T #4-61411
533 15 GST_0.1_ #4-61511
533 261 AGR2-biotin #4-61611
533 15 buffer #4-61711
533 17 EGFP_0.1_K #4-61811
533 52 EGFP_0.25_K #4-61911
533 130 eGFP_0.5_K #4-62011
533 548 ACE2-Fc_0.25_S #4-62111
533 795 ACE2-Fc_0.5_S #4-62211
533 391 ACE2_0.5_S #4-62311
533 575 UBE2D3-His #4-62411
533 25 H-IgG #4-62511
533 11757 H-IgM #4-62611
533 27 Anti-H-IgG_0.025 #4-62711
533 32 Anti-H-IgG_0.1 #4-62811
533 579 Anti-H-IgM_0.025 #4-62911
533 6642 Anti-H-IgM_0.1 #4-63011
533 213 Cy5 #4-63111
533 13 Cy3 #4-63211
533 215 NSP14_0.05_K #4-6112
533 309 NSP14_0.1_K #4-6212
533 364 NSP14_0.25_K #4-6312
533 130 NSP15_0.1_T #4-6412
533 71 NSP15_0.1_K #4-6512
533 235 NSP15_0.25_K #4-6612
533 506 NSP15_0.5_K #4-6712
533 319 NSP16_0.1_T #4-6812
533 5 NSP16_0.1_K #4-6912
533 569 NSP16_0.25_K #4-61012
533 603 NSP16_0.5_K #4-61112
533 59 ORF6_0.1_T #4-61212
533 50 ORF7b_0.1_T #4-61312
533 336 ORF9b_0.1_T #4-61412
533 21 GST_0.1_ #4-61512
533 231 AGR2-biotin #4-61612
533 7 buffer #4-61712
533 15 EGFP_0.1_K #4-61812
533 53 EGFP_0.25_K #4-61912
533 155 eGFP_0.5_K #4-62012
533 418 ACE2-Fc_0.25_S #4-62112
533 383 ACE2-Fc_0.5_S #4-62212
533 434 ACE2_0.5_S #4-62312
533 548 UBE2D3-His #4-62412
533 23 H-IgG #4-62512
533 16819 H-IgM #4-62612
533 26 Anti-H-IgG_0.025 #4-62712
533 30 Anti-H-IgG_0.1 #4-62812
533 571 Anti-H-IgM_0.025 #4-62912
533 4812 Anti-H-IgM_0.1 #4-63012
533 185 Cy5 #4-63112
533 11 Cy3 #4-63212
