"Samples ID" "F532 Median - B532" Name spotID
520 96 NSP2_0.1_K #3-9314
520 144 NSP2_0.25_K #3-9324
520 29 E-protein_0.25_T #3-915
520 55 E-protein_0.1_K #3-925
520 11 E-protein_0.25_K #3-935
520 125 E-protein_0.5_K #3-945
520 364 NSP1_0.1_T #3-955
520 140 NSP1_0.1_K #3-965
520 195 NSP1_0.25_K #3-975
520 130 NSP1_0.5_K #3-985
520 -2 NSP4_0.1_T #3-995
520 206 NSP5_0.1_T #3-9105
520 355 NSP5_0.25_T #3-9115
520 497 NSP5_0.5_T #3-9125
520 320 NSP5_0.1_K #3-9135
520 1393 NSP5_0.25_K #3-9145
520 1526 NSP5_0.5_K #3-9155
520 4960 NSP7_0.1_T #3-9165
520 -15 buffer #3-9175
520 806 NSP8_0.25_T #3-9185
520 125 NSP8_0.1_K #3-9195
520 97 NSP8_0.25_K #3-9205
520 50 NSP8_0.5_K #3-9215
520 889 NSP9_0.25_T #3-9225
520 71 NSP9_0.1_K #3-9235
520 212 NSP9_0.25_K #3-9245
520 225 NSP9_0.5_K #3-9255
520 792 NSP10_0.1_T #3-9265
520 321 NSP10_0.2_T #3-9275
520 444 NSP10_0.3_T #3-9285
520 185 NSP10_0.1_K #3-9295
520 35 NSP10_0.25_K #3-9305
520 68 NSP10_0.5_K #3-9315
520 5901 S1-4_0.2_K #3-9325
520 49 E-protein_0.25_T #3-916
520 70 E-protein_0.1_K #3-926
520 79 E-protein_0.25_K #3-936
520 114 E-protein_0.5_K #3-946
520 234 NSP1_0.1_T #3-956
520 129 NSP1_0.1_K #3-966
520 123 NSP1_0.25_K #3-976
520 137 NSP1_0.5_K #3-986
520 2 NSP4_0.1_T #3-996
520 176 NSP5_0.1_T #3-9106
520 319 NSP5_0.25_T #3-9116
520 494 NSP5_0.5_T #3-9126
520 281 NSP5_0.1_K #3-9136
520 1459 NSP5_0.25_K #3-9146
520 1417 NSP5_0.5_K #3-9156
520 3869 NSP7_0.1_T #3-9166
520 3 buffer #3-9176
520 764 NSP8_0.25_T #3-9186
520 128 NSP8_0.1_K #3-9196
520 95 NSP8_0.25_K #3-9206
520 53 NSP8_0.5_K #3-9216
520 823 NSP9_0.25_T #3-9226
520 73 NSP9_0.1_K #3-9236
520 165 NSP9_0.25_K #3-9246
520 202 NSP9_0.5_K #3-9256
520 650 NSP10_0.1_T #3-9266
520 293 NSP10_0.2_T #3-9276
520 426 NSP10_0.3_T #3-9286
520 194 NSP10_0.1_K #3-9296
520 29 NSP10_0.25_K #3-9306
520 70 NSP10_0.5_K #3-9316
520 6029 S1-4_0.2_K #3-9326
520 55 E-protein_0.25_T #3-917
520 66 E-protein_0.1_K #3-927
520 64 E-protein_0.25_K #3-937
520 116 E-protein_0.5_K #3-947
520 297 NSP1_0.1_T #3-957
520 126 NSP1_0.1_K #3-967
520 118 NSP1_0.25_K #3-977
520 114 NSP1_0.5_K #3-987
520 1 NSP4_0.1_T #3-997
520 188 NSP5_0.1_T #3-9107
520 315 NSP5_0.25_T #3-9117
520 478 NSP5_0.5_T #3-9127
520 324 NSP5_0.1_K #3-9137
520 1283 NSP5_0.25_K #3-9147
520 1473 NSP5_0.5_K #3-9157
520 3675 NSP7_0.1_T #3-9167
520 6 buffer #3-9177
520 651 NSP8_0.25_T #3-9187
520 113 NSP8_0.1_K #3-9197
520 80 NSP8_0.25_K #3-9207
520 63 NSP8_0.5_K #3-9217
520 873 NSP9_0.25_T #3-9227
520 97 NSP9_0.1_K #3-9237
520 178 NSP9_0.25_K #3-9247
520 189 NSP9_0.5_K #3-9257
520 698 NSP10_0.1_T #3-9267
520 260 NSP10_0.2_T #3-9277
520 402 NSP10_0.3_T #3-9287
520 158 NSP10_0.1_K #3-9297
520 17 NSP10_0.25_K #3-9307
520 69 NSP10_0.5_K #3-9317
520 6022 S1-4_0.2_K #3-9327
520 46 E-protein_0.25_T #3-918
520 67 E-protein_0.1_K #3-928
520 64 E-protein_0.25_K #3-938
520 106 E-protein_0.5_K #3-948
520 313 NSP1_0.1_T #3-958
520 126 NSP1_0.1_K #3-968
520 128 NSP1_0.25_K #3-978
520 129 NSP1_0.5_K #3-988
520 7 NSP4_0.1_T #3-998
520 170 NSP5_0.1_T #3-9108
520 302 NSP5_0.25_T #3-9118
520 446 NSP5_0.5_T #3-9128
520 277 NSP5_0.1_K #3-9138
520 1377 NSP5_0.25_K #3-9148
520 1469 NSP5_0.5_K #3-9158
520 4354 NSP7_0.1_T #3-9168
520 4 buffer #3-9178
520 717 NSP8_0.25_T #3-9188
520 110 NSP8_0.1_K #3-9198
520 88 NSP8_0.25_K #3-9208
520 47 NSP8_0.5_K #3-9218
520 916 NSP9_0.25_T #3-9228
520 86 NSP9_0.1_K #3-9238
520 164 NSP9_0.25_K #3-9248
520 176 NSP9_0.5_K #3-9258
520 788 NSP10_0.1_T #3-9268
520 204 NSP10_0.2_T #3-9278
520 372 NSP10_0.3_T #3-9288
520 147 NSP10_0.1_K #3-9298
520 26 NSP10_0.25_K #3-9308
520 69 NSP10_0.5_K #3-9318
520 6169 S1-4_0.2_K #3-9328
520 65 NSP14_0.05_K #3-919
520 77 NSP14_0.1_K #3-929
520 126 NSP14_0.25_K #3-939
520 122 NSP15_0.1_T #3-949
520 28 NSP15_0.1_K #3-959
520 90 NSP15_0.25_K #3-969
520 132 NSP15_0.5_K #3-979
520 353 NSP16_0.1_T #3-989
520 -2 NSP16_0.1_K #3-999
520 91 NSP16_0.25_K #3-9109
520 128 NSP16_0.5_K #3-9119
520 63 ORF6_0.1_T #3-9129
520 170 ORF7b_0.1_T #3-9139
520 675 ORF9b_0.1_T #3-9149
520 20 GST_0.1_ #3-9159
520 143 AGR2-biotin #3-9169
520 -1 buffer #3-9179
520 -5 EGFP_0.1_K #3-9189
520 60 EGFP_0.25_K #3-9199
520 814 eGFP_0.5_K #3-9209
520 24408 ACE2-Fc_0.25_S #3-9219
520 36771 ACE2-Fc_0.5_S #3-9229
520 134 ACE2_0.5_S #3-9239
520 740 UBE2D3-His #3-9249
520 1072 H-IgG #3-9259
520 948 H-IgM #3-9269
520 174 Anti-H-IgG_0.025 #3-9279
520 948 Anti-H-IgG_0.1 #3-9289
520 124 Anti-H-IgM_0.025 #3-9299
520 1599 Anti-H-IgM_0.1 #3-9309
520 4 Cy5 #3-9319
520 257 Cy3 #3-9329
520 58 NSP14_0.05_K #3-9110
520 90 NSP14_0.1_K #3-9210
520 131 NSP14_0.25_K #3-9310
520 115 NSP15_0.1_T #3-9410
520 29 NSP15_0.1_K #3-9510
520 72 NSP15_0.25_K #3-9610
520 124 NSP15_0.5_K #3-9710
520 410 NSP16_0.1_T #3-9810
520 -3 NSP16_0.1_K #3-9910
520 96 NSP16_0.25_K #3-91010
520 124 NSP16_0.5_K #3-91110
520 64 ORF6_0.1_T #3-91210
520 163 ORF7b_0.1_T #3-91310
520 615 ORF9b_0.1_T #3-91410
520 22 GST_0.1_ #3-91510
520 131 AGR2-biotin #3-91610
520 0 buffer #3-91710
520 4 EGFP_0.1_K #3-91810
520 56 EGFP_0.25_K #3-91910
520 752 eGFP_0.5_K #3-92010
520 24831 ACE2-Fc_0.25_S #3-92110
520 37030 ACE2-Fc_0.5_S #3-92210
520 118 ACE2_0.5_S #3-92310
520 656 UBE2D3-His #3-92410
520 982 H-IgG #3-92510
520 1314 H-IgM #3-92610
520 169 Anti-H-IgG_0.025 #3-92710
520 843 Anti-H-IgG_0.1 #3-92810
520 110 Anti-H-IgM_0.025 #3-92910
520 1495 Anti-H-IgM_0.1 #3-93010
520 0 Cy5 #3-93110
520 282 Cy3 #3-93210
520 58 NSP14_0.05_K #3-9111
520 86 NSP14_0.1_K #3-9211
520 126 NSP14_0.25_K #3-9311
520 105 NSP15_0.1_T #3-9411
520 32 NSP15_0.1_K #3-9511
520 73 NSP15_0.25_K #3-9611
520 119 NSP15_0.5_K #3-9711
520 329 NSP16_0.1_T #3-9811
520 8 NSP16_0.1_K #3-9911
520 90 NSP16_0.25_K #3-91011
520 123 NSP16_0.5_K #3-91111
520 60 ORF6_0.1_T #3-91211
520 166 ORF7b_0.1_T #3-91311
520 610 ORF9b_0.1_T #3-91411
520 22 GST_0.1_ #3-91511
520 94 AGR2-biotin #3-91611
520 -3 buffer #3-91711
520 1 EGFP_0.1_K #3-91811
520 58 EGFP_0.25_K #3-91911
520 814 eGFP_0.5_K #3-92011
520 23460 ACE2-Fc_0.25_S #3-92111
520 27024 ACE2-Fc_0.5_S #3-92211
520 212 ACE2_0.5_S #3-92311
520 711 UBE2D3-His #3-92411
520 1047 H-IgG #3-92511
520 1156 H-IgM #3-92611
520 146 Anti-H-IgG_0.025 #3-92711
520 785 Anti-H-IgG_0.1 #3-92811
520 107 Anti-H-IgM_0.025 #3-92911
520 1250 Anti-H-IgM_0.1 #3-93011
520 3 Cy5 #3-93111
520 233 Cy3 #3-93211
520 61 NSP14_0.05_K #3-9112
520 127 NSP14_0.1_K #3-9212
520 121 NSP14_0.25_K #3-9312
520 94 NSP15_0.1_T #3-9412
520 26 NSP15_0.1_K #3-9512
520 81 NSP15_0.25_K #3-9612
520 114 NSP15_0.5_K #3-9712
520 379 NSP16_0.1_T #3-9812
520 0 NSP16_0.1_K #3-9912
520 90 NSP16_0.25_K #3-91012
520 119 NSP16_0.5_K #3-91112
520 47 ORF6_0.1_T #3-91212
520 168 ORF7b_0.1_T #3-91312
520 605 ORF9b_0.1_T #3-91412
520 17 GST_0.1_ #3-91512
520 89 AGR2-biotin #3-91612
520 2 buffer #3-91712
520 4 EGFP_0.1_K #3-91812
520 63 EGFP_0.25_K #3-91912
520 791 eGFP_0.5_K #3-92012
520 22419 ACE2-Fc_0.25_S #3-92112
520 25636 ACE2-Fc_0.5_S #3-92212
520 131 ACE2_0.5_S #3-92312
520 645 UBE2D3-His #3-92412
520 1036 H-IgG #3-92512
520 868 H-IgM #3-92612
520 133 Anti-H-IgG_0.025 #3-92712
520 709 Anti-H-IgG_0.1 #3-92812
520 89 Anti-H-IgM_0.025 #3-92912
520 1266 Anti-H-IgM_0.1 #3-93012
520 3 Cy5 #3-93112
520 293 Cy3 #3-93212
