"Samples ID" "F635 Median - B635" Name spotID
531 1737 N-protein_0.25_S #4-2224
531 1857 N-protein_0.5_S #4-2234
531 1612 N-Cter_0.1_K #4-2244
531 1707 N-Cter_0.25_K #4-2254
531 1756 N-Cter_0.5_K #4-2264
531 730 N-Nter_0.1_K #4-2274
531 921 N-Nter_0.25_K #4-2284
531 1015 N-Nter_0.5_K #4-2294
531 27 NSP2_0.05_K #4-2304
531 68 NSP2_0.1_K #4-2314
531 105 NSP2_0.25_K #4-2324
531 19 E-protein_0.25_T #4-215
531 12 E-protein_0.1_K #4-225
531 18 E-protein_0.25_K #4-235
531 39 E-protein_0.5_K #4-245
531 148 NSP1_0.1_T #4-255
531 114 NSP1_0.1_K #4-265
531 109 NSP1_0.25_K #4-275
531 113 NSP1_0.5_K #4-285
531 4 NSP4_0.1_T #4-295
531 501 NSP5_0.1_T #4-2105
531 727 NSP5_0.25_T #4-2115
531 1015 NSP5_0.5_T #4-2125
531 134 NSP5_0.1_K #4-2135
531 233 NSP5_0.25_K #4-2145
531 317 NSP5_0.5_K #4-2155
531 260 NSP7_0.1_T #4-2165
531 1 buffer #4-2175
531 181 NSP8_0.25_T #4-2185
531 160 NSP8_0.1_K #4-2195
531 181 NSP8_0.25_K #4-2205
531 230 NSP8_0.5_K #4-2215
531 359 NSP9_0.25_T #4-2225
531 55 NSP9_0.1_K #4-2235
531 131 NSP9_0.25_K #4-2245
531 42 NSP9_0.5_K #4-2255
531 119 NSP10_0.1_T #4-2265
531 123 NSP10_0.2_T #4-2275
531 253 NSP10_0.3_T #4-2285
531 41 NSP10_0.1_K #4-2295
531 144 NSP10_0.25_K #4-2305
531 286 NSP10_0.5_K #4-2315
531 361 S1-4_0.2_K #4-2325
531 20 E-protein_0.25_T #4-216
531 12 E-protein_0.1_K #4-226
531 16 E-protein_0.25_K #4-236
531 34 E-protein_0.5_K #4-246
531 124 NSP1_0.1_T #4-256
531 114 NSP1_0.1_K #4-266
531 92 NSP1_0.25_K #4-276
531 93 NSP1_0.5_K #4-286
531 3 NSP4_0.1_T #4-296
531 456 NSP5_0.1_T #4-2106
531 645 NSP5_0.25_T #4-2116
531 811 NSP5_0.5_T #4-2126
531 114 NSP5_0.1_K #4-2136
531 224 NSP5_0.25_K #4-2146
531 278 NSP5_0.5_K #4-2156
531 255 NSP7_0.1_T #4-2166
531 5 buffer #4-2176
531 168 NSP8_0.25_T #4-2186
531 131 NSP8_0.1_K #4-2196
531 153 NSP8_0.25_K #4-2206
531 186 NSP8_0.5_K #4-2216
531 321 NSP9_0.25_T #4-2226
531 29 NSP9_0.1_K #4-2236
531 110 NSP9_0.25_K #4-2246
531 282 NSP9_0.5_K #4-2256
531 107 NSP10_0.1_T #4-2266
531 121 NSP10_0.2_T #4-2276
531 249 NSP10_0.3_T #4-2286
531 40 NSP10_0.1_K #4-2296
531 119 NSP10_0.25_K #4-2306
531 272 NSP10_0.5_K #4-2316
531 381 S1-4_0.2_K #4-2326
531 22 E-protein_0.25_T #4-217
531 13 E-protein_0.1_K #4-227
531 13 E-protein_0.25_K #4-237
531 34 E-protein_0.5_K #4-247
531 142 NSP1_0.1_T #4-257
531 93 NSP1_0.1_K #4-267
531 92 NSP1_0.25_K #4-277
531 94 NSP1_0.5_K #4-287
531 3 NSP4_0.1_T #4-297
531 428 NSP5_0.1_T #4-2107
531 597 NSP5_0.25_T #4-2117
531 721 NSP5_0.5_T #4-2127
531 112 NSP5_0.1_K #4-2137
531 236 NSP5_0.25_K #4-2147
531 273 NSP5_0.5_K #4-2157
531 253 NSP7_0.1_T #4-2167
531 8 buffer #4-2177
531 170 NSP8_0.25_T #4-2187
531 117 NSP8_0.1_K #4-2197
531 162 NSP8_0.25_K #4-2207
531 176 NSP8_0.5_K #4-2217
531 300 NSP9_0.25_T #4-2227
531 39 NSP9_0.1_K #4-2237
531 94 NSP9_0.25_K #4-2247
531 257 NSP9_0.5_K #4-2257
531 110 NSP10_0.1_T #4-2267
531 115 NSP10_0.2_T #4-2277
531 234 NSP10_0.3_T #4-2287
531 30 NSP10_0.1_K #4-2297
531 132 NSP10_0.25_K #4-2307
531 275 NSP10_0.5_K #4-2317
531 344 S1-4_0.2_K #4-2327
531 18 E-protein_0.25_T #4-218
531 8 E-protein_0.1_K #4-228
531 12 E-protein_0.25_K #4-238
531 41 E-protein_0.5_K #4-248
531 142 NSP1_0.1_T #4-258
531 114 NSP1_0.1_K #4-268
531 94 NSP1_0.25_K #4-278
531 87 NSP1_0.5_K #4-288
531 0 NSP4_0.1_T #4-298
531 435 NSP5_0.1_T #4-2108
531 650 NSP5_0.25_T #4-2118
531 824 NSP5_0.5_T #4-2128
531 127 NSP5_0.1_K #4-2138
531 264 NSP5_0.25_K #4-2148
531 352 NSP5_0.5_K #4-2158
531 276 NSP7_0.1_T #4-2168
531 7 buffer #4-2178
531 189 NSP8_0.25_T #4-2188
531 128 NSP8_0.1_K #4-2198
531 152 NSP8_0.25_K #4-2208
531 213 NSP8_0.5_K #4-2218
531 307 NSP9_0.25_T #4-2228
531 32 NSP9_0.1_K #4-2238
531 99 NSP9_0.25_K #4-2248
531 315 NSP9_0.5_K #4-2258
531 123 NSP10_0.1_T #4-2268
531 131 NSP10_0.2_T #4-2278
531 246 NSP10_0.3_T #4-2288
531 38 NSP10_0.1_K #4-2298
531 152 NSP10_0.25_K #4-2308
531 266 NSP10_0.5_K #4-2318
531 359 S1-4_0.2_K #4-2328
531 86 NSP14_0.05_K #4-219
531 140 NSP14_0.1_K #4-229
531 160 NSP14_0.25_K #4-239
531 49 NSP15_0.1_T #4-249
531 39 NSP15_0.1_K #4-259
531 89 NSP15_0.25_K #4-269
531 145 NSP15_0.5_K #4-279
531 146 NSP16_0.1_T #4-289
531 1 NSP16_0.1_K #4-299
531 242 NSP16_0.25_K #4-2109
531 210 NSP16_0.5_K #4-2119
531 19 ORF6_0.1_T #4-2129
531 17 ORF7b_0.1_T #4-2139
531 243 ORF9b_0.1_T #4-2149
531 15 GST_0.1_ #4-2159
531 80 AGR2-biotin #4-2169
531 0 buffer #4-2179
531 21 EGFP_0.1_K #4-2189
531 43 EGFP_0.25_K #4-2199
531 79 eGFP_0.5_K #4-2209
531 519 ACE2-Fc_0.25_S #4-2219
531 1095 ACE2-Fc_0.5_S #4-2229
531 564 ACE2_0.5_S #4-2239
531 320 UBE2D3-His #4-2249
531 40 H-IgG #4-2259
531 18166 H-IgM #4-2269
531 14 Anti-H-IgG_0.025 #4-2279
531 86 Anti-H-IgG_0.1 #4-2289
531 1014 Anti-H-IgM_0.025 #4-2299
531 8599 Anti-H-IgM_0.1 #4-2309
531 180 Cy5 #4-2319
531 9 Cy3 #4-2329
531 73 NSP14_0.05_K #4-2110
531 143 NSP14_0.1_K #4-2210
531 175 NSP14_0.25_K #4-2310
531 46 NSP15_0.1_T #4-2410
531 21 NSP15_0.1_K #4-2510
531 75 NSP15_0.25_K #4-2610
531 170 NSP15_0.5_K #4-2710
531 141 NSP16_0.1_T #4-2810
531 8 NSP16_0.1_K #4-2910
531 249 NSP16_0.25_K #4-21010
531 253 NSP16_0.5_K #4-21110
531 23 ORF6_0.1_T #4-21210
531 13 ORF7b_0.1_T #4-21310
531 254 ORF9b_0.1_T #4-21410
531 10 GST_0.1_ #4-21510
531 66 AGR2-biotin #4-21610
531 1 buffer #4-21710
531 22 EGFP_0.1_K #4-21810
531 32 EGFP_0.25_K #4-21910
531 79 eGFP_0.5_K #4-22010
531 552 ACE2-Fc_0.25_S #4-22110
531 997 ACE2-Fc_0.5_S #4-22210
531 540 ACE2_0.5_S #4-22310
531 316 UBE2D3-His #4-22410
531 36 H-IgG #4-22510
531 15878 H-IgM #4-22610
531 15 Anti-H-IgG_0.025 #4-22710
531 99 Anti-H-IgG_0.1 #4-22810
531 987 Anti-H-IgM_0.025 #4-22910
531 7756 Anti-H-IgM_0.1 #4-23010
531 159 Cy5 #4-23110
531 6 Cy3 #4-23210
531 86 NSP14_0.05_K #4-2111
531 137 NSP14_0.1_K #4-2211
531 192 NSP14_0.25_K #4-2311
531 48 NSP15_0.1_T #4-2411
531 36 NSP15_0.1_K #4-2511
531 72 NSP15_0.25_K #4-2611
531 155 NSP15_0.5_K #4-2711
531 138 NSP16_0.1_T #4-2811
531 1 NSP16_0.1_K #4-2911
531 261 NSP16_0.25_K #4-21011
531 277 NSP16_0.5_K #4-21111
531 26 ORF6_0.1_T #4-21211
531 8 ORF7b_0.1_T #4-21311
531 263 ORF9b_0.1_T #4-21411
531 11 GST_0.1_ #4-21511
531 63 AGR2-biotin #4-21611
531 -1 buffer #4-21711
531 22 EGFP_0.1_K #4-21811
531 33 EGFP_0.25_K #4-21911
531 76 eGFP_0.5_K #4-22011
531 524 ACE2-Fc_0.25_S #4-22111
531 915 ACE2-Fc_0.5_S #4-22211
531 528 ACE2_0.5_S #4-22311
531 335 UBE2D3-His #4-22411
531 37 H-IgG #4-22511
531 14703 H-IgM #4-22611
531 13 Anti-H-IgG_0.025 #4-22711
531 66 Anti-H-IgG_0.1 #4-22811
531 900 Anti-H-IgM_0.025 #4-22911
531 6955 Anti-H-IgM_0.1 #4-23011
531 218 Cy5 #4-23111
531 3 Cy3 #4-23211
531 87 NSP14_0.05_K #4-2112
531 161 NSP14_0.1_K #4-2212
531 195 NSP14_0.25_K #4-2312
531 38 NSP15_0.1_T #4-2412
531 31 NSP15_0.1_K #4-2512
531 87 NSP15_0.25_K #4-2612
531 184 NSP15_0.5_K #4-2712
531 149 NSP16_0.1_T #4-2812
531 0 NSP16_0.1_K #4-2912
531 240 NSP16_0.25_K #4-21012
531 257 NSP16_0.5_K #4-21112
531 25 ORF6_0.1_T #4-21212
531 18 ORF7b_0.1_T #4-21312
531 263 ORF9b_0.1_T #4-21412
531 13 GST_0.1_ #4-21512
531 67 AGR2-biotin #4-21612
531 -2 buffer #4-21712
531 17 EGFP_0.1_K #4-21812
531 34 EGFP_0.25_K #4-21912
531 72 eGFP_0.5_K #4-22012
531 538 ACE2-Fc_0.25_S #4-22112
531 816 ACE2-Fc_0.5_S #4-22212
531 517 ACE2_0.5_S #4-22312
531 326 UBE2D3-His #4-22412
531 34 H-IgG #4-22512
531 8514 H-IgM #4-22612
531 11 Anti-H-IgG_0.025 #4-22712
531 70 Anti-H-IgG_0.1 #4-22812
531 853 Anti-H-IgM_0.025 #4-22912
531 6822 Anti-H-IgM_0.1 #4-23012
531 203 Cy5 #4-23112
531 4 Cy3 #4-23212
