"Samples ID" "F532 Median - B532" Name spotID
531 2626 S1_0.1_T #4-211
531 10056 S1_0.1_S #4-221
531 10695 S1_0.25_S #4-231
531 10068 S1_0.5_S #4-241
531 5570 S1_0.1_B #4-251
531 14998 S1_0.25_B #4-261
531 17170 S1_0.5_B #4-271
531 5906 S-RBD_0.5_Y #4-281
531 156 S-RBD_0.25_S #4-291
531 3617 S-RBD_0.5_S #4-2101
531 346 S2-1_0.05_T #4-2111
531 370 S2-2_0.1_T #4-2121
531 20565 N-protein_0.1_T #4-2131
531 37034 N-protein_0.05_K #4-2141
531 38001 N-protein_0.1_K #4-2151
531 47339 N-protein_0.2_K #4-2161
531 10 buffer #4-2171
531 20175 N-protein_0.1_W #4-2181
531 28165 N-protein_0.25_W #4-2191
531 48258 N-protein_0.5_W #4-2201
531 2595 N-protein_0.1_S #4-2211
531 38754 N-protein_0.25_S #4-2221
531 51624 N-protein_0.5_S #4-2231
531 39370 N-Cter_0.1_K #4-2241
531 42824 N-Cter_0.25_K #4-2251
531 44939 N-Cter_0.5_K #4-2261
531 17312 N-Nter_0.1_K #4-2271
531 21237 N-Nter_0.25_K #4-2281
531 23043 N-Nter_0.5_K #4-2291
531 137 NSP2_0.05_K #4-2301
531 367 NSP2_0.1_K #4-2311
531 394 NSP2_0.25_K #4-2321
531 2738 S1_0.1_T #4-212
531 10236 S1_0.1_S #4-222
531 11380 S1_0.25_S #4-232
531 10318 S1_0.5_S #4-242
531 5866 S1_0.1_B #4-252
531 15424 S1_0.25_B #4-262
531 16593 S1_0.5_B #4-272
531 4850 S-RBD_0.5_Y #4-282
531 137 S-RBD_0.25_S #4-292
531 3481 S-RBD_0.5_S #4-2102
531 381 S2-1_0.05_T #4-2112
531 450 S2-2_0.1_T #4-2122
531 22837 N-protein_0.1_T #4-2132
531 35673 N-protein_0.05_K #4-2142
531 36860 N-protein_0.1_K #4-2152
531 41565 N-protein_0.2_K #4-2162
531 -11 buffer #4-2172
531 21129 N-protein_0.1_W #4-2182
531 31476 N-protein_0.25_W #4-2192
531 49092 N-protein_0.5_W #4-2202
531 3450 N-protein_0.1_S #4-2212
531 40090 N-protein_0.25_S #4-2222
531 41711 N-protein_0.5_S #4-2232
531 38425 N-Cter_0.1_K #4-2242
531 39930 N-Cter_0.25_K #4-2252
531 40773 N-Cter_0.5_K #4-2262
531 17689 N-Nter_0.1_K #4-2272
531 21632 N-Nter_0.25_K #4-2282
531 22277 N-Nter_0.5_K #4-2292
531 166 NSP2_0.05_K #4-2302
