"Samples ID" "F532 Median - B532" Name spotID
535 11923 S1_0.1_S #1-223
535 13049 S1_0.25_S #1-233
535 12191 S1_0.5_S #1-243
535 7602 S1_0.1_B #1-253
535 19435 S1_0.25_B #1-263
535 21961 S1_0.5_B #1-273
535 4415 S-RBD_0.5_Y #1-283
535 107 S-RBD_0.25_S #1-293
535 2820 S-RBD_0.5_S #1-2103
535 2089 S2-1_0.05_T #1-2113
535 2887 S2-2_0.1_T #1-2123
535 26433 N-protein_0.1_T #1-2133
535 54701 N-protein_0.05_K #1-2143
535 50187 N-protein_0.1_K #1-2153
535 50732 N-protein_0.2_K #1-2163
535 -443 buffer #1-2173
535 23468 N-protein_0.1_W #1-2183
535 35648 N-protein_0.25_W #1-2193
535 56003 N-protein_0.5_W #1-2203
535 5835 N-protein_0.1_S #1-2213
535 54318 N-protein_0.25_S #1-2223
535 57359 N-protein_0.5_S #1-2233
535 38919 N-Cter_0.1_K #1-2243
535 41814 N-Cter_0.25_K #1-2253
535 50124 N-Cter_0.5_K #1-2263
535 26787 N-Nter_0.1_K #1-2273
535 33636 N-Nter_0.25_K #1-2283
535 35948 N-Nter_0.5_K #1-2293
535 138 NSP2_0.05_K #1-2303
535 212 NSP2_0.1_K #1-2313
535 346 NSP2_0.25_K #1-2323
535 2528 S1_0.1_T #1-214
535 11941 S1_0.1_S #1-224
535 12848 S1_0.25_S #1-234
535 11682 S1_0.5_S #1-244
535 7576 S1_0.1_B #1-254
535 19288 S1_0.25_B #1-264
535 19634 S1_0.5_B #1-274
535 3743 S-RBD_0.5_Y #1-284
535 90 S-RBD_0.25_S #1-294
535 2760 S-RBD_0.5_S #1-2104
535 2207 S2-1_0.05_T #1-2114
535 2525 S2-2_0.1_T #1-2124
535 25015 N-protein_0.1_T #1-2134
535 55811 N-protein_0.05_K #1-2144
535 50608 N-protein_0.1_K #1-2154
535 45248 N-protein_0.2_K #1-2164
535 -143 buffer #1-2174
535 22983 N-protein_0.1_W #1-2184
535 35812 N-protein_0.25_W #1-2194
535 56580 N-protein_0.5_W #1-2204
535 4339 N-protein_0.1_S #1-2214
535 49224 N-protein_0.25_S #1-2224
535 51445 N-protein_0.5_S #1-2234
535 39283 N-Cter_0.1_K #1-2244
535 40402 N-Cter_0.25_K #1-2254
535 46076 N-Cter_0.5_K #1-2264
535 25241 N-Nter_0.1_K #1-2274
535 31556 N-Nter_0.25_K #1-2284
535 37415 N-Nter_0.5_K #1-2294
535 85 NSP2_0.05_K #1-2304
535 219 NSP2_0.1_K #1-2314
535 373 NSP2_0.25_K #1-2324
535 488 E-protein_0.25_T #1-215
535 44 E-protein_0.1_K #1-225
535 81 E-protein_0.25_K #1-235
535 135 E-protein_0.5_K #1-245
535 261 NSP1_0.1_T #1-255
535 152 NSP1_0.1_K #1-265
535 264 NSP1_0.25_K #1-275
535 279 NSP1_0.5_K #1-285
535 -1 NSP4_0.1_T #1-295
535 246 NSP5_0.1_T #1-2105
535 395 NSP5_0.25_T #1-2115
535 525 NSP5_0.5_T #1-2125
535 203 NSP5_0.1_K #1-2135
535 4056 NSP5_0.25_K #1-2145
535 3606 NSP5_0.5_K #1-2155
535 5261 NSP7_0.1_T #1-2165
535 -1588 buffer #1-2175
535 950 NSP8_0.25_T #1-2185
535 137 NSP8_0.1_K #1-2195
535 84 NSP8_0.25_K #1-2205
535 102 NSP8_0.5_K #1-2215
535 625 NSP9_0.25_T #1-2225
535 132 NSP9_0.1_K #1-2235
535 348 NSP9_0.25_K #1-2245
535 371 NSP9_0.5_K #1-2255
535 3591 NSP10_0.1_T #1-2265
535 732 NSP10_0.2_T #1-2275
535 479 NSP10_0.3_T #1-2285
535 904 NSP10_0.1_K #1-2295
535 43 NSP10_0.25_K #1-2305
535 91 NSP10_0.5_K #1-2315
535 3438 S1-4_0.2_K #1-2325
535 495 E-protein_0.25_T #1-216
535 50 E-protein_0.1_K #1-226
535 78 E-protein_0.25_K #1-236
535 128 E-protein_0.5_K #1-246
535 236 NSP1_0.1_T #1-256
535 154 NSP1_0.1_K #1-266
535 229 NSP1_0.25_K #1-276
535 283 NSP1_0.5_K #1-286
535 4 NSP4_0.1_T #1-296
535 233 NSP5_0.1_T #1-2106
535 362 NSP5_0.25_T #1-2116
535 482 NSP5_0.5_T #1-2126
535 230 NSP5_0.1_K #1-2136
535 4723 NSP5_0.25_K #1-2146
535 3978 NSP5_0.5_K #1-2156
535 8751 NSP7_0.1_T #1-2166
535 920 buffer #1-2176
535 863 NSP8_0.25_T #1-2186
535 123 NSP8_0.1_K #1-2196
535 85 NSP8_0.25_K #1-2206
535 87 NSP8_0.5_K #1-2216
535 703 NSP9_0.25_T #1-2226
535 165 NSP9_0.1_K #1-2236
535 392 NSP9_0.25_K #1-2246
535 381 NSP9_0.5_K #1-2256
535 3125 NSP10_0.1_T #1-2266
535 747 NSP10_0.2_T #1-2276
535 464 NSP10_0.3_T #1-2286
535 928 NSP10_0.1_K #1-2296
535 51 NSP10_0.25_K #1-2306
535 94 NSP10_0.5_K #1-2316
535 3446 S1-4_0.2_K #1-2326
535 449 E-protein_0.25_T #1-217
535 47 E-protein_0.1_K #1-227
535 79 E-protein_0.25_K #1-237
535 144 E-protein_0.5_K #1-247
535 232 NSP1_0.1_T #1-257
535 145 NSP1_0.1_K #1-267
535 193 NSP1_0.25_K #1-277
535 247 NSP1_0.5_K #1-287
535 5 NSP4_0.1_T #1-297
535 214 NSP5_0.1_T #1-2107
535 359 NSP5_0.25_T #1-2117
535 497 NSP5_0.5_T #1-2127
535 223 NSP5_0.1_K #1-2137
535 5095 NSP5_0.25_K #1-2147
535 4193 NSP5_0.5_K #1-2157
535 10755 NSP7_0.1_T #1-2167
535 107 buffer #1-2177
535 793 NSP8_0.25_T #1-2187
535 111 NSP8_0.1_K #1-2197
535 90 NSP8_0.25_K #1-2207
535 75 NSP8_0.5_K #1-2217
535 700 NSP9_0.25_T #1-2227
535 177 NSP9_0.1_K #1-2237
535 397 NSP9_0.25_K #1-2247
535 370 NSP9_0.5_K #1-2257
535 2997 NSP10_0.1_T #1-2267
535 758 NSP10_0.2_T #1-2277
535 407 NSP10_0.3_T #1-2287
535 839 NSP10_0.1_K #1-2297
535 53 NSP10_0.25_K #1-2307
535 99 NSP10_0.5_K #1-2317
535 3271 S1-4_0.2_K #1-2327
535 551 E-protein_0.25_T #1-218
535 60 E-protein_0.1_K #1-228
535 74 E-protein_0.25_K #1-238
535 149 E-protein_0.5_K #1-248
535 212 NSP1_0.1_T #1-258
535 146 NSP1_0.1_K #1-268
535 195 NSP1_0.25_K #1-278
535 226 NSP1_0.5_K #1-288
535 3 NSP4_0.1_T #1-298
535 211 NSP5_0.1_T #1-2108
535 369 NSP5_0.25_T #1-2118
535 544 NSP5_0.5_T #1-2128
535 231 NSP5_0.1_K #1-2138
535 5379 NSP5_0.25_K #1-2148
535 4329 NSP5_0.5_K #1-2158
535 8931 NSP7_0.1_T #1-2168
535 672 buffer #1-2178
535 930 NSP8_0.25_T #1-2188
535 126 NSP8_0.1_K #1-2198
535 101 NSP8_0.25_K #1-2208
535 76 NSP8_0.5_K #1-2218
535 748 NSP9_0.25_T #1-2228
535 202 NSP9_0.1_K #1-2238
535 425 NSP9_0.25_K #1-2248
535 375 NSP9_0.5_K #1-2258
535 2927 NSP10_0.1_T #1-2268
535 869 NSP10_0.2_T #1-2278
535 454 NSP10_0.3_T #1-2288
535 868 NSP10_0.1_K #1-2298
535 57 NSP10_0.25_K #1-2308
535 108 NSP10_0.5_K #1-2318
535 3352 S1-4_0.2_K #1-2328
535 111 NSP14_0.05_K #1-219
535 140 NSP14_0.1_K #1-229
535 183 NSP14_0.25_K #1-239
535 101 NSP15_0.1_T #1-249
535 42 NSP15_0.1_K #1-259
535 128 NSP15_0.25_K #1-269
535 243 NSP15_0.5_K #1-279
535 345 NSP16_0.1_T #1-289
535 -5 NSP16_0.1_K #1-299
535 636 NSP16_0.25_K #1-2109
535 725 NSP16_0.5_K #1-2119
535 27 ORF6_0.1_T #1-2129
535 65 ORF7b_0.1_T #1-2139
535 1081 ORF9b_0.1_T #1-2149
535 135 GST_0.1_ #1-2159
535 756 AGR2-biotin #1-2169
535 420 buffer #1-2179
535 39 EGFP_0.1_K #1-2189
535 21 EGFP_0.25_K #1-2199
535 351 eGFP_0.5_K #1-2209
535 25101 ACE2-Fc_0.25_S #1-2219
535 46854 ACE2-Fc_0.5_S #1-2229
535 76 ACE2_0.5_S #1-2239
535 525 UBE2D3-His #1-2249
535 1420 H-IgG #1-2259
535 1677 H-IgM #1-2269
535 135 Anti-H-IgG_0.025 #1-2279
535 910 Anti-H-IgG_0.1 #1-2289
535 238 Anti-H-IgM_0.025 #1-2299
535 1455 Anti-H-IgM_0.1 #1-2309
535 -7 Cy5 #1-2319
535 273 Cy3 #1-2329
535 104 NSP14_0.05_K #1-2110
535 136 NSP14_0.1_K #1-2210
535 179 NSP14_0.25_K #1-2310
535 88 NSP15_0.1_T #1-2410
535 52 NSP15_0.1_K #1-2510
535 112 NSP15_0.25_K #1-2610
535 238 NSP15_0.5_K #1-2710
535 328 NSP16_0.1_T #1-2810
535 -4 NSP16_0.1_K #1-2910
535 584 NSP16_0.25_K #1-21010
535 676 NSP16_0.5_K #1-21110
535 22 ORF6_0.1_T #1-21210
535 82 ORF7b_0.1_T #1-21310
535 1223 ORF9b_0.1_T #1-21410
535 109 GST_0.1_ #1-21510
535 431 AGR2-biotin #1-21610
535 -80 buffer #1-21710
535 52 EGFP_0.1_K #1-21810
535 31 EGFP_0.25_K #1-21910
535 390 eGFP_0.5_K #1-22010
535 27907 ACE2-Fc_0.25_S #1-22110
535 37730 ACE2-Fc_0.5_S #1-22210
535 71 ACE2_0.5_S #1-22310
535 544 UBE2D3-His #1-22410
535 1316 H-IgG #1-22510
535 1677 H-IgM #1-22610
535 155 Anti-H-IgG_0.025 #1-22710
535 865 Anti-H-IgG_0.1 #1-22810
535 266 Anti-H-IgM_0.025 #1-22910
535 1201 Anti-H-IgM_0.1 #1-23010
535 -5 Cy5 #1-23110
535 292 Cy3 #1-23210
535 102 NSP14_0.05_K #1-2111
535 115 NSP14_0.1_K #1-2211
535 191 NSP14_0.25_K #1-2311
535 86 NSP15_0.1_T #1-2411
535 50 NSP15_0.1_K #1-2511
535 113 NSP15_0.25_K #1-2611
535 238 NSP15_0.5_K #1-2711
535 343 NSP16_0.1_T #1-2811
535 -8 NSP16_0.1_K #1-2911
535 592 NSP16_0.25_K #1-21011
535 672 NSP16_0.5_K #1-21111
535 28 ORF6_0.1_T #1-21211
535 98 ORF7b_0.1_T #1-21311
535 1249 ORF9b_0.1_T #1-21411
535 104 GST_0.1_ #1-21511
535 352 AGR2-biotin #1-21611
535 -21 buffer #1-21711
535 45 EGFP_0.1_K #1-21811
535 48 EGFP_0.25_K #1-21911
535 509 eGFP_0.5_K #1-22011
535 26382 ACE2-Fc_0.25_S #1-22111
535 41193 ACE2-Fc_0.5_S #1-22211
535 69 ACE2_0.5_S #1-22311
535 567 UBE2D3-His #1-22411
535 1364 H-IgG #1-22511
535 1569 H-IgM #1-22611
535 110 Anti-H-IgG_0.025 #1-22711
535 805 Anti-H-IgG_0.1 #1-22811
535 209 Anti-H-IgM_0.025 #1-22911
535 1381 Anti-H-IgM_0.1 #1-23011
535 -4 Cy5 #1-23111
535 263 Cy3 #1-23211
535 126 NSP14_0.05_K #1-2112
535 135 NSP14_0.1_K #1-2212
535 201 NSP14_0.25_K #1-2312
535 93 NSP15_0.1_T #1-2412
535 46 NSP15_0.1_K #1-2512
535 118 NSP15_0.25_K #1-2612
535 249 NSP15_0.5_K #1-2712
535 326 NSP16_0.1_T #1-2812
535 -6 NSP16_0.1_K #1-2912
535 587 NSP16_0.25_K #1-21012
535 673 NSP16_0.5_K #1-21112
535 26 ORF6_0.1_T #1-21212
535 91 ORF7b_0.1_T #1-21312
535 1188 ORF9b_0.1_T #1-21412
535 90 GST_0.1_ #1-21512
535 279 AGR2-biotin #1-21612
535 -18 buffer #1-21712
535 42 EGFP_0.1_K #1-21812
535 42 EGFP_0.25_K #1-21912
535 453 eGFP_0.5_K #1-22012
535 27224 ACE2-Fc_0.25_S #1-22112
535 38702 ACE2-Fc_0.5_S #1-22212
535 67 ACE2_0.5_S #1-22312
535 576 UBE2D3-His #1-22412
535 1252 H-IgG #1-22512
535 1596 H-IgM #1-22612
535 113 Anti-H-IgG_0.025 #1-22712
535 775 Anti-H-IgG_0.1 #1-22812
535 212 Anti-H-IgM_0.025 #1-22912
535 1175 Anti-H-IgM_0.1 #1-23012
535 -3 Cy5 #1-23112
535 231 Cy3 #1-23212
535 2776 S1_0.1_T #2-211
535 4936 S1_0.1_S #2-221
535 6497 S1_0.25_S #2-231
535 7789 S1_0.5_S #2-241
535 3189 S1_0.1_B #2-251
535 12991 S1_0.25_B #2-261
535 13398 S1_0.5_B #2-271
535 1956 S-RBD_0.5_Y #2-281
535 124 S-RBD_0.25_S #2-291
535 1180 S-RBD_0.5_S #2-2101
535 1277 S2-1_0.05_T #2-2111
535 1430 S2-2_0.1_T #2-2121
535 17217 N-protein_0.1_T #2-2131
535 45828 N-protein_0.05_K #2-2141
535 44489 N-protein_0.1_K #2-2151
535 50063 N-protein_0.2_K #2-2161
535 40 buffer #2-2171
535 16829 N-protein_0.1_W #2-2181
535 24116 N-protein_0.25_W #2-2191
535 40062 N-protein_0.5_W #2-2201
535 3326 N-protein_0.1_S #2-2211
535 35582 N-protein_0.25_S #2-2221
535 39624 N-protein_0.5_S #2-2231
535 24679 N-Cter_0.1_K #2-2241
535 34804 N-Cter_0.25_K #2-2251
535 39906 N-Cter_0.5_K #2-2261
535 18904 N-Nter_0.1_K #2-2271
535 27854 N-Nter_0.25_K #2-2281
535 31234 N-Nter_0.5_K #2-2291
535 89 NSP2_0.05_K #2-2301
535 128 NSP2_0.1_K #2-2311
535 253 NSP2_0.25_K #2-2321
535 3108 S1_0.1_T #2-212
535 8631 S1_0.1_S #2-222
535 9362 S1_0.25_S #2-232
535 8732 S1_0.5_S #2-242
535 5482 S1_0.1_B #2-252
535 10079 S1_0.25_B #2-262
535 11008 S1_0.5_B #2-272
535 1585 S-RBD_0.5_Y #2-282
535 48 S-RBD_0.25_S #2-292
535 1078 S-RBD_0.5_S #2-2102
535 1100 S2-1_0.05_T #2-2112
535 1010 S2-2_0.1_T #2-2122
535 15338 N-protein_0.1_T #2-2132
535 41041 N-protein_0.05_K #2-2142
535 36196 N-protein_0.1_K #2-2152
535 41109 N-protein_0.2_K #2-2162
535 64 buffer #2-2172
535 17868 N-protein_0.1_W #2-2182
535 18351 N-protein_0.25_W #2-2192
535 34921 N-protein_0.5_W #2-2202
535 3453 N-protein_0.1_S #2-2212
535 37024 N-protein_0.25_S #2-2222
535 42665 N-protein_0.5_S #2-2232
535 26354 N-Cter_0.1_K #2-2242
535 30456 N-Cter_0.25_K #2-2252
535 39471 N-Cter_0.5_K #2-2262
535 25073 N-Nter_0.1_K #2-2272
535 29652 N-Nter_0.25_K #2-2282
535 31975 N-Nter_0.5_K #2-2292
535 90 NSP2_0.05_K #2-2302
535 130 NSP2_0.1_K #2-2312
535 279 NSP2_0.25_K #2-2322
535 3140 S1_0.1_T #2-213
535 9356 S1_0.1_S #2-223
535 9974 S1_0.25_S #2-233
535 7537 S1_0.5_S #2-243
535 5779 S1_0.1_B #2-253
535 14511 S1_0.25_B #2-263
535 15177 S1_0.5_B #2-273
535 3324 S-RBD_0.5_Y #2-283
535 61 S-RBD_0.25_S #2-293
535 2005 S-RBD_0.5_S #2-2103
535 1668 S2-1_0.05_T #2-2113
535 1808 S2-2_0.1_T #2-2123
535 17465 N-protein_0.1_T #2-2133
535 43166 N-protein_0.05_K #2-2143
535 41412 N-protein_0.1_K #2-2153
535 46129 N-protein_0.2_K #2-2163
535 13 buffer #2-2173
535 16475 N-protein_0.1_W #2-2183
535 23048 N-protein_0.25_W #2-2193
535 40779 N-protein_0.5_W #2-2203
535 2575 N-protein_0.1_S #2-2213
535 30615 N-protein_0.25_S #2-2223
535 38188 N-protein_0.5_S #2-2233
535 27123 N-Cter_0.1_K #2-2243
535 28765 N-Cter_0.25_K #2-2253
535 37359 N-Cter_0.5_K #2-2263
535 22667 N-Nter_0.1_K #2-2273
535 28202 N-Nter_0.25_K #2-2283
535 32253 N-Nter_0.5_K #2-2293
535 63 NSP2_0.05_K #2-2303
535 116 NSP2_0.1_K #2-2313
535 240 NSP2_0.25_K #2-2323
535 2509 S1_0.1_T #2-214
535 9366 S1_0.1_S #2-224
535 10059 S1_0.25_S #2-234
535 8459 S1_0.5_S #2-244
535 4643 S1_0.1_B #2-254
535 13797 S1_0.25_B #2-264
535 16632 S1_0.5_B #2-274
535 3161 S-RBD_0.5_Y #2-284
535 54 S-RBD_0.25_S #2-294
535 2235 S-RBD_0.5_S #2-2104
535 1437 S2-1_0.05_T #2-2114
535 1082 S2-2_0.1_T #2-2124
535 17378 N-protein_0.1_T #2-2134
535 44304 N-protein_0.05_K #2-2144
535 41740 N-protein_0.1_K #2-2154
535 46118 N-protein_0.2_K #2-2164
535 161 buffer #2-2174
535 19050 N-protein_0.1_W #2-2184
535 24860 N-protein_0.25_W #2-2194
535 39715 N-protein_0.5_W #2-2204
535 2526 N-protein_0.1_S #2-2214
535 39179 N-protein_0.25_S #2-2224
535 38631 N-protein_0.5_S #2-2234
535 27141 N-Cter_0.1_K #2-2244
535 26143 N-Cter_0.25_K #2-2254
535 35226 N-Cter_0.5_K #2-2264
535 24415 N-Nter_0.1_K #2-2274
535 28811 N-Nter_0.25_K #2-2284
535 29256 N-Nter_0.5_K #2-2294
535 56 NSP2_0.05_K #2-2304
535 111 NSP2_0.1_K #2-2314
535 246 NSP2_0.25_K #2-2324
535 73 E-protein_0.25_T #2-215
535 44 E-protein_0.1_K #2-225
535 69 E-protein_0.25_K #2-235
535 80 E-protein_0.5_K #2-245
535 145 NSP1_0.1_T #2-255
535 121 NSP1_0.1_K #2-265
535 108 NSP1_0.25_K #2-275
535 140 NSP1_0.5_K #2-285
535 -2 NSP4_0.1_T #2-295
535 169 NSP5_0.1_T #2-2105
535 226 NSP5_0.25_T #2-2115
535 329 NSP5_0.5_T #2-2125
535 154 NSP5_0.1_K #2-2135
535 2311 NSP5_0.25_K #2-2145
535 2392 NSP5_0.5_K #2-2155
535 6314 NSP7_0.1_T #2-2165
535 -7 buffer #2-2175
535 554 NSP8_0.25_T #2-2185
535 69 NSP8_0.1_K #2-2195
535 49 NSP8_0.25_K #2-2205
535 39 NSP8_0.5_K #2-2215
535 654 NSP9_0.25_T #2-2225
535 91 NSP9_0.1_K #2-2235
535 207 NSP9_0.25_K #2-2245
535 223 NSP9_0.5_K #2-2255
535 1458 NSP10_0.1_T #2-2265
535 621 NSP10_0.2_T #2-2275
535 265 NSP10_0.3_T #2-2285
535 433 NSP10_0.1_K #2-2295
535 38 NSP10_0.25_K #2-2305
535 66 NSP10_0.5_K #2-2315
535 2426 S1-4_0.2_K #2-2325
535 65 E-protein_0.25_T #2-216
535 32 E-protein_0.1_K #2-226
535 46 E-protein_0.25_K #2-236
535 85 E-protein_0.5_K #2-246
535 131 NSP1_0.1_T #2-256
535 112 NSP1_0.1_K #2-266
535 117 NSP1_0.25_K #2-276
535 150 NSP1_0.5_K #2-286
535 2 NSP4_0.1_T #2-296
535 157 NSP5_0.1_T #2-2106
535 215 NSP5_0.25_T #2-2116
535 299 NSP5_0.5_T #2-2126
535 124 NSP5_0.1_K #2-2136
535 2632 NSP5_0.25_K #2-2146
535 2654 NSP5_0.5_K #2-2156
535 6078 NSP7_0.1_T #2-2166
535 20 buffer #2-2176
535 446 NSP8_0.25_T #2-2186
535 74 NSP8_0.1_K #2-2196
535 40 NSP8_0.25_K #2-2206
535 20 NSP8_0.5_K #2-2216
535 531 NSP9_0.25_T #2-2226
535 99 NSP9_0.1_K #2-2236
535 251 NSP9_0.25_K #2-2246
535 235 NSP9_0.5_K #2-2256
535 1698 NSP10_0.1_T #2-2266
535 559 NSP10_0.2_T #2-2276
535 248 NSP10_0.3_T #2-2286
535 531 NSP10_0.1_K #2-2296
535 37 NSP10_0.25_K #2-2306
535 68 NSP10_0.5_K #2-2316
535 2245 S1-4_0.2_K #2-2326
535 70 E-protein_0.25_T #2-217
535 30 E-protein_0.1_K #2-227
535 51 E-protein_0.25_K #2-237
535 93 E-protein_0.5_K #2-247
535 116 NSP1_0.1_T #2-257
535 92 NSP1_0.1_K #2-267
535 119 NSP1_0.25_K #2-277
535 146 NSP1_0.5_K #2-287
535 -1 NSP4_0.1_T #2-297
535 144 NSP5_0.1_T #2-2107
535 220 NSP5_0.25_T #2-2117
535 306 NSP5_0.5_T #2-2127
535 132 NSP5_0.1_K #2-2137
535 2787 NSP5_0.25_K #2-2147
535 2810 NSP5_0.5_K #2-2157
535 5712 NSP7_0.1_T #2-2167
535 81 buffer #2-2177
535 481 NSP8_0.25_T #2-2187
535 109 NSP8_0.1_K #2-2197
535 46 NSP8_0.25_K #2-2207
535 34 NSP8_0.5_K #2-2217
535 584 NSP9_0.25_T #2-2227
535 124 NSP9_0.1_K #2-2237
535 225 NSP9_0.25_K #2-2247
535 218 NSP9_0.5_K #2-2257
535 1930 NSP10_0.1_T #2-2267
535 522 NSP10_0.2_T #2-2277
535 195 NSP10_0.3_T #2-2287
535 601 NSP10_0.1_K #2-2297
535 36 NSP10_0.25_K #2-2307
535 70 NSP10_0.5_K #2-2317
535 2247 S1-4_0.2_K #2-2327
535 72 E-protein_0.25_T #2-218
535 37 E-protein_0.1_K #2-228
535 53 E-protein_0.25_K #2-238
535 88 E-protein_0.5_K #2-248
535 121 NSP1_0.1_T #2-258
535 108 NSP1_0.1_K #2-268
535 117 NSP1_0.25_K #2-278
535 140 NSP1_0.5_K #2-288
535 0 NSP4_0.1_T #2-298
535 142 NSP5_0.1_T #2-2108
535 227 NSP5_0.25_T #2-2118
535 271 NSP5_0.5_T #2-2128
535 140 NSP5_0.1_K #2-2138
535 3120 NSP5_0.25_K #2-2148
535 3092 NSP5_0.5_K #2-2158
535 6237 NSP7_0.1_T #2-2168
535 121 buffer #2-2178
535 508 NSP8_0.25_T #2-2188
535 129 NSP8_0.1_K #2-2198
535 53 NSP8_0.25_K #2-2208
535 38 NSP8_0.5_K #2-2218
535 592 NSP9_0.25_T #2-2228
535 65 NSP9_0.1_K #2-2238
535 260 NSP9_0.25_K #2-2248
535 240 NSP9_0.5_K #2-2258
535 2017 NSP10_0.1_T #2-2268
535 506 NSP10_0.2_T #2-2278
535 264 NSP10_0.3_T #2-2288
535 441 NSP10_0.1_K #2-2298
535 23 NSP10_0.25_K #2-2308
535 70 NSP10_0.5_K #2-2318
535 2372 S1-4_0.2_K #2-2328
535 33 NSP14_0.05_K #2-219
535 80 NSP14_0.1_K #2-229
535 122 NSP14_0.25_K #2-239
535 56 NSP15_0.1_T #2-249
535 29 NSP15_0.1_K #2-259
535 92 NSP15_0.25_K #2-269
535 168 NSP15_0.5_K #2-279
535 149 NSP16_0.1_T #2-289
535 -1 NSP16_0.1_K #2-299
535 341 NSP16_0.25_K #2-2109
535 378 NSP16_0.5_K #2-2119
535 11 ORF6_0.1_T #2-2129
535 32 ORF7b_0.1_T #2-2139
535 479 ORF9b_0.1_T #2-2149
535 68 GST_0.1_ #2-2159
535 132 AGR2-biotin #2-2169
535 -3 buffer #2-2179
535 15 EGFP_0.1_K #2-2189
535 8 EGFP_0.25_K #2-2199
535 161 eGFP_0.5_K #2-2209
535 26705 ACE2-Fc_0.25_S #2-2219
535 42811 ACE2-Fc_0.5_S #2-2229
535 53 ACE2_0.5_S #2-2239
535 305 UBE2D3-His #2-2249
535 1647 H-IgG #2-2259
535 1451 H-IgM #2-2269
535 250 Anti-H-IgG_0.025 #2-2279
535 878 Anti-H-IgG_0.1 #2-2289
535 158 Anti-H-IgM_0.025 #2-2299
535 1409 Anti-H-IgM_0.1 #2-2309
535 -1 Cy5 #2-2319
535 312 Cy3 #2-2329
535 41 NSP14_0.05_K #2-2110
535 75 NSP14_0.1_K #2-2210
535 112 NSP14_0.25_K #2-2310
535 45 NSP15_0.1_T #2-2410
535 29 NSP15_0.1_K #2-2510
535 83 NSP15_0.25_K #2-2610
535 167 NSP15_0.5_K #2-2710
535 160 NSP16_0.1_T #2-2810
535 0 NSP16_0.1_K #2-2910
535 341 NSP16_0.25_K #2-21010
535 410 NSP16_0.5_K #2-21110
535 11 ORF6_0.1_T #2-21210
535 31 ORF7b_0.1_T #2-21310
535 515 ORF9b_0.1_T #2-21410
535 65 GST_0.1_ #2-21510
535 145 AGR2-biotin #2-21610
535 1 buffer #2-21710
535 20 EGFP_0.1_K #2-21810
535 12 EGFP_0.25_K #2-21910
535 193 eGFP_0.5_K #2-22010
535 27505 ACE2-Fc_0.25_S #2-22110
535 43878 ACE2-Fc_0.5_S #2-22210
535 66 ACE2_0.5_S #2-22310
535 282 UBE2D3-His #2-22410
535 1454 H-IgG #2-22510
535 1490 H-IgM #2-22610
535 154 Anti-H-IgG_0.025 #2-22710
