"Samples ID" "F532 Median - B532" Name spotID
522 26864 N-Nter_0.1_K #3-11274
522 34281 N-Nter_0.25_K #3-11284
522 32353 N-Nter_0.5_K #3-11294
522 128 NSP2_0.05_K #3-11304
522 242 NSP2_0.1_K #3-11314
522 267 NSP2_0.25_K #3-11324
522 42 E-protein_0.25_T #3-1115
522 56 E-protein_0.1_K #3-1125
522 77 E-protein_0.25_K #3-1135
522 186 E-protein_0.5_K #3-1145
522 385 NSP1_0.1_T #3-1155
522 206 NSP1_0.1_K #3-1165
522 225 NSP1_0.25_K #3-1175
522 246 NSP1_0.5_K #3-1185
522 -22 NSP4_0.1_T #3-1195
522 397 NSP5_0.1_T #3-11105
522 763 NSP5_0.25_T #3-11115
522 1108 NSP5_0.5_T #3-11125
522 191 NSP5_0.1_K #3-11135
522 663 NSP5_0.25_K #3-11145
522 988 NSP5_0.5_K #3-11155
522 2515 NSP7_0.1_T #3-11165
522 1627 buffer #3-11175
522 1631 NSP8_0.25_T #3-11185
522 505 NSP8_0.1_K #3-11195
522 301 NSP8_0.25_K #3-11205
522 294 NSP8_0.5_K #3-11215
522 2180 NSP9_0.25_T #3-11225
522 102 NSP9_0.1_K #3-11235
522 170 NSP9_0.25_K #3-11245
522 411 NSP9_0.5_K #3-11255
522 233 NSP10_0.1_T #3-11265
522 298 NSP10_0.2_T #3-11275
522 689 NSP10_0.3_T #3-11285
522 293 NSP10_0.1_K #3-11295
522 138 NSP10_0.25_K #3-11305
522 357 NSP10_0.5_K #3-11315
522 7194 S1-4_0.2_K #3-11325
522 46 E-protein_0.25_T #3-1116
522 43 E-protein_0.1_K #3-1126
522 83 E-protein_0.25_K #3-1136
522 128 E-protein_0.5_K #3-1146
522 388 NSP1_0.1_T #3-1156
522 179 NSP1_0.1_K #3-1166
522 179 NSP1_0.25_K #3-1176
522 202 NSP1_0.5_K #3-1186
522 -6 NSP4_0.1_T #3-1196
522 412 NSP5_0.1_T #3-11106
522 705 NSP5_0.25_T #3-11116
522 990 NSP5_0.5_T #3-11126
522 201 NSP5_0.1_K #3-11136
522 571 NSP5_0.25_K #3-11146
522 682 NSP5_0.5_K #3-11156
522 1115 NSP7_0.1_T #3-11166
522 -2 buffer #3-11176
522 1543 NSP8_0.25_T #3-11186
522 220 NSP8_0.1_K #3-11196
522 254 NSP8_0.25_K #3-11206
522 277 NSP8_0.5_K #3-11216
522 2120 NSP9_0.25_T #3-11226
522 101 NSP9_0.1_K #3-11236
522 145 NSP9_0.25_K #3-11246
522 356 NSP9_0.5_K #3-11256
522 196 NSP10_0.1_T #3-11266
522 275 NSP10_0.2_T #3-11276
522 578 NSP10_0.3_T #3-11286
522 243 NSP10_0.1_K #3-11296
522 125 NSP10_0.25_K #3-11306
522 344 NSP10_0.5_K #3-11316
522 7440 S1-4_0.2_K #3-11326
522 44 E-protein_0.25_T #3-1117
522 52 E-protein_0.1_K #3-1127
522 76 E-protein_0.25_K #3-1137
522 135 E-protein_0.5_K #3-1147
522 400 NSP1_0.1_T #3-1157
522 173 NSP1_0.1_K #3-1167
522 178 NSP1_0.25_K #3-1177
522 189 NSP1_0.5_K #3-1187
522 -9 NSP4_0.1_T #3-1197
522 398 NSP5_0.1_T #3-11107
522 690 NSP5_0.25_T #3-11117
522 1045 NSP5_0.5_T #3-11127
522 202 NSP5_0.1_K #3-11137
522 573 NSP5_0.25_K #3-11147
522 601 NSP5_0.5_K #3-11157
522 1126 NSP7_0.1_T #3-11167
522 -1 buffer #3-11177
522 1439 NSP8_0.25_T #3-11187
522 206 NSP8_0.1_K #3-11197
522 251 NSP8_0.25_K #3-11207
522 267 NSP8_0.5_K #3-11217
522 2045 NSP9_0.25_T #3-11227
522 94 NSP9_0.1_K #3-11237
522 166 NSP9_0.25_K #3-11247
522 359 NSP9_0.5_K #3-11257
522 218 NSP10_0.1_T #3-11267
522 268 NSP10_0.2_T #3-11277
522 483 NSP10_0.3_T #3-11287
522 224 NSP10_0.1_K #3-11297
522 115 NSP10_0.25_K #3-11307
522 326 NSP10_0.5_K #3-11317
522 7725 S1-4_0.2_K #3-11327
522 37 E-protein_0.25_T #3-1118
522 44 E-protein_0.1_K #3-1128
522 75 E-protein_0.25_K #3-1138
522 142 E-protein_0.5_K #3-1148
522 373 NSP1_0.1_T #3-1158
522 188 NSP1_0.1_K #3-1168
522 181 NSP1_0.25_K #3-1178
522 186 NSP1_0.5_K #3-1188
522 4 NSP4_0.1_T #3-1198
522 416 NSP5_0.1_T #3-11108
522 707 NSP5_0.25_T #3-11118
522 932 NSP5_0.5_T #3-11128
522 200 NSP5_0.1_K #3-11138
522 597 NSP5_0.25_K #3-11148
522 619 NSP5_0.5_K #3-11158
522 1087 NSP7_0.1_T #3-11168
522 4 buffer #3-11178
522 1504 NSP8_0.25_T #3-11188
522 211 NSP8_0.1_K #3-11198
522 276 NSP8_0.25_K #3-11208
522 282 NSP8_0.5_K #3-11218
522 2195 NSP9_0.25_T #3-11228
522 98 NSP9_0.1_K #3-11238
522 171 NSP9_0.25_K #3-11248
522 364 NSP9_0.5_K #3-11258
522 193 NSP10_0.1_T #3-11268
522 282 NSP10_0.2_T #3-11278
522 489 NSP10_0.3_T #3-11288
522 208 NSP10_0.1_K #3-11298
522 125 NSP10_0.25_K #3-11308
522 332 NSP10_0.5_K #3-11318
522 7624 S1-4_0.2_K #3-11328
522 62 NSP14_0.05_K #3-1119
522 120 NSP14_0.1_K #3-1129
522 188 NSP14_0.25_K #3-1139
522 192 NSP15_0.1_T #3-1149
522 407 NSP15_0.1_K #3-1159
522 1186 NSP15_0.25_K #3-1169
522 1582 NSP15_0.5_K #3-1179
522 565 NSP16_0.1_T #3-1189
522 -3 NSP16_0.1_K #3-1199
522 257 NSP16_0.25_K #3-11109
522 241 NSP16_0.5_K #3-11119
522 47 ORF6_0.1_T #3-11129
522 69 ORF7b_0.1_T #3-11139
522 589 ORF9b_0.1_T #3-11149
522 53 GST_0.1_ #3-11159
522 276 AGR2-biotin #3-11169
522 -1 buffer #3-11179
522 14 EGFP_0.1_K #3-11189
522 59 EGFP_0.25_K #3-11199
522 487 eGFP_0.5_K #3-11209
522 30018 ACE2-Fc_0.25_S #3-11219
522 45731 ACE2-Fc_0.5_S #3-11229
522 111 ACE2_0.5_S #3-11239
522 2178 UBE2D3-His #3-11249
522 1186 H-IgG #3-11259
522 1149 H-IgM #3-11269
522 301 Anti-H-IgG_0.025 #3-11279
522 1348 Anti-H-IgG_0.1 #3-11289
522 199 Anti-H-IgM_0.025 #3-11299
522 2425 Anti-H-IgM_0.1 #3-11309
522 10 Cy5 #3-11319
522 338 Cy3 #3-11329
522 60 NSP14_0.05_K #3-11110
522 111 NSP14_0.1_K #3-11210
522 179 NSP14_0.25_K #3-11310
522 203 NSP15_0.1_T #3-11410
522 442 NSP15_0.1_K #3-11510
522 1174 NSP15_0.25_K #3-11610
522 1574 NSP15_0.5_K #3-11710
522 508 NSP16_0.1_T #3-11810
522 -6 NSP16_0.1_K #3-11910
522 251 NSP16_0.25_K #3-111010
522 262 NSP16_0.5_K #3-111110
522 42 ORF6_0.1_T #3-111210
522 79 ORF7b_0.1_T #3-111310
522 552 ORF9b_0.1_T #3-111410
522 54 GST_0.1_ #3-111510
522 277 AGR2-biotin #3-111610
522 -3 buffer #3-111710
522 17 EGFP_0.1_K #3-111810
522 48 EGFP_0.25_K #3-111910
522 483 eGFP_0.5_K #3-112010
522 31515 ACE2-Fc_0.25_S #3-112110
522 42357 ACE2-Fc_0.5_S #3-112210
522 108 ACE2_0.5_S #3-112310
522 2300 UBE2D3-His #3-112410
522 1157 H-IgG #3-112510
522 1335 H-IgM #3-112610
522 275 Anti-H-IgG_0.025 #3-112710
522 1143 Anti-H-IgG_0.1 #3-112810
522 193 Anti-H-IgM_0.025 #3-112910
522 2293 Anti-H-IgM_0.1 #3-113010
522 7 Cy5 #3-113110
522 275 Cy3 #3-113210
522 71 NSP14_0.05_K #3-11111
522 118 NSP14_0.1_K #3-11211
522 157 NSP14_0.25_K #3-11311
522 196 NSP15_0.1_T #3-11411
522 484 NSP15_0.1_K #3-11511
522 1230 NSP15_0.25_K #3-11611
522 1685 NSP15_0.5_K #3-11711
522 490 NSP16_0.1_T #3-11811
522 48 NSP16_0.1_K #3-11911
522 262 NSP16_0.25_K #3-111011
522 271 NSP16_0.5_K #3-111111
522 55 ORF6_0.1_T #3-111211
522 61 ORF7b_0.1_T #3-111311
522 584 ORF9b_0.1_T #3-111411
522 58 GST_0.1_ #3-111511
522 285 AGR2-biotin #3-111611
522 3 buffer #3-111711
522 18 EGFP_0.1_K #3-111811
522 50 EGFP_0.25_K #3-111911
522 484 eGFP_0.5_K #3-112011
522 27325 ACE2-Fc_0.25_S #3-112111
522 48179 ACE2-Fc_0.5_S #3-112211
522 97 ACE2_0.5_S #3-112311
522 2197 UBE2D3-His #3-112411
522 1133 H-IgG #3-112511
522 1436 H-IgM #3-112611
522 240 Anti-H-IgG_0.025 #3-112711
522 1047 Anti-H-IgG_0.1 #3-112811
522 176 Anti-H-IgM_0.025 #3-112911
522 2301 Anti-H-IgM_0.1 #3-113011
522 7 Cy5 #3-113111
522 275 Cy3 #3-113211
522 72 NSP14_0.05_K #3-11112
522 88 NSP14_0.1_K #3-11212
522 170 NSP14_0.25_K #3-11312
522 184 NSP15_0.1_T #3-11412
522 389 NSP15_0.1_K #3-11512
522 1142 NSP15_0.25_K #3-11612
522 1689 NSP15_0.5_K #3-11712
522 525 NSP16_0.1_T #3-11812
522 -6 NSP16_0.1_K #3-11912
522 259 NSP16_0.25_K #3-111012
522 307 NSP16_0.5_K #3-111112
522 50 ORF6_0.1_T #3-111212
522 79 ORF7b_0.1_T #3-111312
522 585 ORF9b_0.1_T #3-111412
522 51 GST_0.1_ #3-111512
522 282 AGR2-biotin #3-111612
522 -2 buffer #3-111712
522 11 EGFP_0.1_K #3-111812
522 54 EGFP_0.25_K #3-111912
522 483 eGFP_0.5_K #3-112012
522 30193 ACE2-Fc_0.25_S #3-112112
522 43933 ACE2-Fc_0.5_S #3-112212
522 94 ACE2_0.5_S #3-112312
522 2261 UBE2D3-His #3-112412
522 973 H-IgG #3-112512
522 1486 H-IgM #3-112612
522 208 Anti-H-IgG_0.025 #3-112712
522 856 Anti-H-IgG_0.1 #3-112812
522 172 Anti-H-IgM_0.025 #3-112912
522 1969 Anti-H-IgM_0.1 #3-113012
522 9 Cy5 #3-113112
522 334 Cy3 #3-113212
