"Samples ID" "F635 Median - B635" Name spotID
520 308 S1_0.1_T #3-911
520 941 S1_0.1_S #3-921
520 926 S1_0.25_S #3-931
520 1488 S1_0.5_S #3-941
520 513 S1_0.1_B #3-951
520 2211 S1_0.25_B #3-961
520 2422 S1_0.5_B #3-971
520 410 S-RBD_0.5_Y #3-981
520 1 S-RBD_0.25_S #3-991
520 340 S-RBD_0.5_S #3-9101
520 218 S2-1_0.05_T #3-9111
520 221 S2-2_0.1_T #3-9121
520 1182 N-protein_0.1_T #3-9131
520 1960 N-protein_0.05_K #3-9141
520 2051 N-protein_0.1_K #3-9151
520 2395 N-protein_0.2_K #3-9161
520 307 buffer #3-9171
520 920 N-protein_0.1_W #3-9181
520 935 N-protein_0.25_W #3-9191
520 2113 N-protein_0.5_W #3-9201
520 142 N-protein_0.1_S #3-9211
520 1997 N-protein_0.25_S #3-9221
520 1455 N-protein_0.5_S #3-9231
520 1748 N-Cter_0.1_K #3-9241
520 2023 N-Cter_0.25_K #3-9251
520 2013 N-Cter_0.5_K #3-9261
520 984 N-Nter_0.1_K #3-9271
520 1306 N-Nter_0.25_K #3-9281
520 1387 N-Nter_0.5_K #3-9291
520 11 NSP2_0.05_K #3-9301
520 20 NSP2_0.1_K #3-9311
520 29 NSP2_0.25_K #3-9321
520 325 S1_0.1_T #3-912
520 935 S1_0.1_S #3-922
520 947 S1_0.25_S #3-932
520 1404 S1_0.5_S #3-942
520 518 S1_0.1_B #3-952
520 1934 S1_0.25_B #3-962
520 2304 S1_0.5_B #3-972
520 369 S-RBD_0.5_Y #3-982
520 1 S-RBD_0.25_S #3-992
520 342 S-RBD_0.5_S #3-9102
520 206 S2-1_0.05_T #3-9112
520 266 S2-2_0.1_T #3-9122
520 1231 N-protein_0.1_T #3-9132
520 2034 N-protein_0.05_K #3-9142
520 2041 N-protein_0.1_K #3-9152
520 2029 N-protein_0.2_K #3-9162
520 356 buffer #3-9172
520 1239 N-protein_0.1_W #3-9182
520 1569 N-protein_0.25_W #3-9192
520 1983 N-protein_0.5_W #3-9202
520 181 N-protein_0.1_S #3-9212
520 1581 N-protein_0.25_S #3-9222
520 2119 N-protein_0.5_S #3-9232
520 1629 N-Cter_0.1_K #3-9242
520 1739 N-Cter_0.25_K #3-9252
520 1983 N-Cter_0.5_K #3-9262
520 970 N-Nter_0.1_K #3-9272
520 1354 N-Nter_0.25_K #3-9282
520 1558 N-Nter_0.5_K #3-9292
520 10 NSP2_0.05_K #3-9302
520 6 NSP2_0.1_K #3-9312
520 41 NSP2_0.25_K #3-9322
520 325 S1_0.1_T #3-913
520 870 S1_0.1_S #3-923
520 963 S1_0.25_S #3-933
520 1400 S1_0.5_S #3-943
520 483 S1_0.1_B #3-953
520 2213 S1_0.25_B #3-963
520 2384 S1_0.5_B #3-973
520 339 S-RBD_0.5_Y #3-983
520 2 S-RBD_0.25_S #3-993
520 361 S-RBD_0.5_S #3-9103
520 227 S2-1_0.05_T #3-9113
520 244 S2-2_0.1_T #3-9123
520 1297 N-protein_0.1_T #3-9133
520 2062 N-protein_0.05_K #3-9143
520 1786 N-protein_0.1_K #3-9153
