"Samples ID" "F532 Median - B532" Name spotID
610 4719 S1_0.1_T #4-311
610 21079 S1_0.1_S #4-321
610 21816 S1_0.25_S #4-331
610 22230 S1_0.5_S #4-341
610 14014 S1_0.1_B #4-351
610 19743 S1_0.25_B #4-361
610 35496 S1_0.5_B #4-371
610 10811 S-RBD_0.5_Y #4-381
610 -4 S-RBD_0.25_S #4-391
610 9335 S-RBD_0.5_S #4-3101
610 1616 S2-1_0.05_T #4-3111
610 1589 S2-2_0.1_T #4-3121
610 42782 N-protein_0.1_T #4-3131
610 52887 N-protein_0.05_K #4-3141
610 60737 N-protein_0.1_K #4-3151
610 60756 N-protein_0.2_K #4-3161
610 818 buffer #4-3171
610 35169 N-protein_0.1_W #4-3181
610 49359 N-protein_0.25_W #4-3191
610 65324 N-protein_0.5_W #4-3201
610 5083 N-protein_0.1_S #4-3211
610 65315 N-protein_0.25_S #4-3221
610 65302 N-protein_0.5_S #4-3231
610 65260 N-Cter_0.1_K #4-3241
610 65154 N-Cter_0.25_K #4-3251
610 65223 N-Cter_0.5_K #4-3261
610 21472 N-Nter_0.1_K #4-3271
610 27694 N-Nter_0.25_K #4-3281
610 31245 N-Nter_0.5_K #4-3291
610 49 NSP2_0.05_K #4-3301
610 104 NSP2_0.1_K #4-3311
610 180 NSP2_0.25_K #4-3321
610 5434 S1_0.1_T #4-312
610 21025 S1_0.1_S #4-322
610 21805 S1_0.25_S #4-332
610 22120 S1_0.5_S #4-342
610 13784 S1_0.1_B #4-352
610 31782 S1_0.25_B #4-362
610 34188 S1_0.5_B #4-372
610 7145 S-RBD_0.5_Y #4-382
610 0 S-RBD_0.25_S #4-392
610 9559 S-RBD_0.5_S #4-3102
610 1641 S2-1_0.05_T #4-3112
610 1887 S2-2_0.1_T #4-3122
610 43015 N-protein_0.1_T #4-3132
610 53651 N-protein_0.05_K #4-3142
610 60508 N-protein_0.1_K #4-3152
610 56889 N-protein_0.2_K #4-3162
610 1012 buffer #4-3172
610 38072 N-protein_0.1_W #4-3182
610 55113 N-protein_0.25_W #4-3192
610 65310 N-protein_0.5_W #4-3202
610 6330 N-protein_0.1_S #4-3212
610 52333 N-protein_0.25_S #4-3222
610 65275 N-protein_0.5_S #4-3232
610 65226 N-Cter_0.1_K #4-3242
610 65111 N-Cter_0.25_K #4-3252
610 65076 N-Cter_0.5_K #4-3262
610 22662 N-Nter_0.1_K #4-3272
610 28618 N-Nter_0.25_K #4-3282
610 33003 N-Nter_0.5_K #4-3292
610 51 NSP2_0.05_K #4-3302
610 122 NSP2_0.1_K #4-3312
610 196 NSP2_0.25_K #4-3322
610 4999 S1_0.1_T #4-313
610 20291 S1_0.1_S #4-323
610 20339 S1_0.25_S #4-333
610 21426 S1_0.5_S #4-343
610 13800 S1_0.1_B #4-353
610 32994 S1_0.25_B #4-363
610 35981 S1_0.5_B #4-373
610 10092 S-RBD_0.5_Y #4-383
610 -3 S-RBD_0.25_S #4-393
610 9047 S-RBD_0.5_S #4-3103
610 1642 S2-1_0.05_T #4-3113
610 1919 S2-2_0.1_T #4-3123
610 39947 N-protein_0.1_T #4-3133
610 54883 N-protein_0.05_K #4-3143
610 56458 N-protein_0.1_K #4-3153
610 54982 N-protein_0.2_K #4-3163
610 1726 buffer #4-3173
610 38169 N-protein_0.1_W #4-3183
610 49702 N-protein_0.25_W #4-3193
610 65303 N-protein_0.5_W #4-3203
610 6255 N-protein_0.1_S #4-3213
610 58306 N-protein_0.25_S #4-3223
610 64074 N-protein_0.5_S #4-3233
610 65229 N-Cter_0.1_K #4-3243
610 65135 N-Cter_0.25_K #4-3253
610 65042 N-Cter_0.5_K #4-3263
610 22880 N-Nter_0.1_K #4-3273
610 29302 N-Nter_0.25_K #4-3283
610 31836 N-Nter_0.5_K #4-3293
610 62 NSP2_0.05_K #4-3303
610 117 NSP2_0.1_K #4-3313
610 194 NSP2_0.25_K #4-3323
610 4980 S1_0.1_T #4-314
610 20361 S1_0.1_S #4-324
610 19174 S1_0.25_S #4-334
610 21455 S1_0.5_S #4-344
610 13705 S1_0.1_B #4-354
610 25127 S1_0.25_B #4-364
610 31417 S1_0.5_B #4-374
610 9077 S-RBD_0.5_Y #4-384
610 -3 S-RBD_0.25_S #4-394
610 9069 S-RBD_0.5_S #4-3104
610 1643 S2-1_0.05_T #4-3114
610 1952 S2-2_0.1_T #4-3124
610 41434 N-protein_0.1_T #4-3134
610 54704 N-protein_0.05_K #4-3144
610 55852 N-protein_0.1_K #4-3154
610 54637 N-protein_0.2_K #4-3164
