"Samples ID" "F635 Median - B635" Name spotID
529 606 S1_0.1_T #4-1111
529 1724 S1_0.1_S #4-1121
529 1950 S1_0.25_S #4-1131
529 2485 S1_0.5_S #4-1141
529 1032 S1_0.1_B #4-1151
529 2274 S1_0.25_B #4-1161
529 2584 S1_0.5_B #4-1171
529 918 S-RBD_0.5_Y #4-1181
529 20 S-RBD_0.25_S #4-1191
529 843 S-RBD_0.5_S #4-11101
529 552 S2-1_0.05_T #4-11111
529 671 S2-2_0.1_T #4-11121
529 1565 N-protein_0.1_T #4-11131
529 1511 N-protein_0.05_K #4-11141
529 1951 N-protein_0.1_K #4-11151
529 2452 N-protein_0.2_K #4-11161
529 7 buffer #4-11171
529 1245 N-protein_0.1_W #4-11181
529 1717 N-protein_0.25_W #4-11191
529 2937 N-protein_0.5_W #4-11201
529 236 N-protein_0.1_S #4-11211
529 2718 N-protein_0.25_S #4-11221
529 3573 N-protein_0.5_S #4-11231
529 3804 N-Cter_0.1_K #4-11241
529 3645 N-Cter_0.25_K #4-11251
529 3973 N-Cter_0.5_K #4-11261
529 257 N-Nter_0.1_K #4-11271
529 344 N-Nter_0.25_K #4-11281
529 327 N-Nter_0.5_K #4-11291
529 13 NSP2_0.05_K #4-11301
529 30 NSP2_0.1_K #4-11311
529 50 NSP2_0.25_K #4-11321
529 564 S1_0.1_T #4-1112
529 1754 S1_0.1_S #4-1122
529 1865 S1_0.25_S #4-1132
529 2482 S1_0.5_S #4-1142
529 1066 S1_0.1_B #4-1152
529 2361 S1_0.25_B #4-1162
529 2350 S1_0.5_B #4-1172
529 1044 S-RBD_0.5_Y #4-1182
529 16 S-RBD_0.25_S #4-1192
529 798 S-RBD_0.5_S #4-11102
529 625 S2-1_0.05_T #4-11112
529 650 S2-2_0.1_T #4-11122
529 1636 N-protein_0.1_T #4-11132
529 1252 N-protein_0.05_K #4-11142
529 1699 N-protein_0.1_K #4-11152
529 2101 N-protein_0.2_K #4-11162
529 39 buffer #4-11172
529 1469 N-protein_0.1_W #4-11182
529 1612 N-protein_0.25_W #4-11192
529 3289 N-protein_0.5_W #4-11202
529 215 N-protein_0.1_S #4-11212
