"Samples ID" "F635 Median - B635" Name spotID
508 634 S-RBD_0.5_S #3-7103
508 216 S2-1_0.05_T #3-7113
508 202 S2-2_0.1_T #3-7123
508 874 N-protein_0.1_T #3-7133
508 1416 N-protein_0.05_K #3-7143
508 1425 N-protein_0.1_K #3-7153
508 1481 N-protein_0.2_K #3-7163
508 37 buffer #3-7173
508 972 N-protein_0.1_W #3-7183
508 1212 N-protein_0.25_W #3-7193
508 1930 N-protein_0.5_W #3-7203
508 118 N-protein_0.1_S #3-7213
508 1653 N-protein_0.25_S #3-7223
508 2088 N-protein_0.5_S #3-7233
508 1666 N-Cter_0.1_K #3-7243
508 1697 N-Cter_0.25_K #3-7253
508 1801 N-Cter_0.5_K #3-7263
508 593 N-Nter_0.1_K #3-7273
508 948 N-Nter_0.25_K #3-7283
508 981 N-Nter_0.5_K #3-7293
508 81 NSP2_0.05_K #3-7303
508 203 NSP2_0.1_K #3-7313
508 336 NSP2_0.25_K #3-7323
508 795 S1_0.1_T #3-714
508 3408 S1_0.1_S #3-724
508 3789 S1_0.25_S #3-734
508 4131 S1_0.5_S #3-744
508 1014 S1_0.1_B #3-754
508 2336 S1_0.25_B #3-764
508 2291 S1_0.5_B #3-774
508 694 S-RBD_0.5_Y #3-784
508 4 S-RBD_0.25_S #3-794
508 612 S-RBD_0.5_S #3-7104
508 229 S2-1_0.05_T #3-7114
508 446 S2-2_0.1_T #3-7124
508 837 N-protein_0.1_T #3-7134
508 1494 N-protein_0.05_K #3-7144
508 1414 N-protein_0.1_K #3-7154
508 1530 N-protein_0.2_K #3-7164
508 51 buffer #3-7174
508 838 N-protein_0.1_W #3-7184
508 1179 N-protein_0.25_W #3-7194
508 1897 N-protein_0.5_W #3-7204
508 120 N-protein_0.1_S #3-7214
508 1292 N-protein_0.25_S #3-7224
508 1890 N-protein_0.5_S #3-7234
508 1671 N-Cter_0.1_K #3-7244
508 1611 N-Cter_0.25_K #3-7254
508 1713 N-Cter_0.5_K #3-7264
508 661 N-Nter_0.1_K #3-7274
508 897 N-Nter_0.25_K #3-7284
508 1014 N-Nter_0.5_K #3-7294
508 84 NSP2_0.05_K #3-7304
508 181 NSP2_0.1_K #3-7314
508 302 NSP2_0.25_K #3-7324
508 25 E-protein_0.25_T #3-715
508 52 E-protein_0.1_K #3-725
508 76 E-protein_0.25_K #3-735
508 156 E-protein_0.5_K #3-745
508 417 NSP1_0.1_T #3-755
508 184 NSP1_0.1_K #3-765
508 160 NSP1_0.25_K #3-775
508 159 NSP1_0.5_K #3-785
508 173 NSP4_0.1_T #3-795
508 360 NSP5_0.1_T #3-7105
508 619 NSP5_0.25_T #3-7115
508 1005 NSP5_0.5_T #3-7125
508 322 NSP5_0.1_K #3-7135
508 489 NSP5_0.25_K #3-7145
508 784 NSP5_0.5_K #3-7155
508 277 NSP7_0.1_T #3-7165
508 0 buffer #3-7175
508 1267 NSP8_0.25_T #3-7185
508 581 NSP8_0.1_K #3-7195
508 599 NSP8_0.25_K #3-7205
508 723 NSP8_0.5_K #3-7215
508 481 NSP9_0.25_T #3-7225
508 134 NSP9_0.1_K #3-7235
508 319 NSP9_0.25_K #3-7245
508 779 NSP9_0.5_K #3-7255
508 125 NSP10_0.1_T #3-7265
508 704 NSP10_0.2_T #3-7275
508 1322 NSP10_0.3_T #3-7285
508 126 NSP10_0.1_K #3-7295
508 580 NSP10_0.25_K #3-7305
508 997 NSP10_0.5_K #3-7315
508 599 S1-4_0.2_K #3-7325
508 20 E-protein_0.25_T #3-716
508 53 E-protein_0.1_K #3-726
508 96 E-protein_0.25_K #3-736
508 159 E-protein_0.5_K #3-746
508 347 NSP1_0.1_T #3-756
508 160 NSP1_0.1_K #3-766
508 142 NSP1_0.25_K #3-776
508 113 NSP1_0.5_K #3-786
508 5 NSP4_0.1_T #3-796
508 367 NSP5_0.1_T #3-7106
508 601 NSP5_0.25_T #3-7116
508 817 NSP5_0.5_T #3-7126
508 300 NSP5_0.1_K #3-7136
508 429 NSP5_0.25_K #3-7146
508 690 NSP5_0.5_K #3-7156
508 308 NSP7_0.1_T #3-7166
508 1 buffer #3-7176
508 1143 NSP8_0.25_T #3-7186
508 516 NSP8_0.1_K #3-7196
508 544 NSP8_0.25_K #3-7206
