"Samples ID" "F532 Median - B532" Name spotID
409 972 Anti-H-IgG_0.1 #3-32810
409 102 Anti-H-IgM_0.025 #3-32910
409 1184 Anti-H-IgM_0.1 #3-33010
409 8 Cy5 #3-33110
409 170 Cy3 #3-33210
409 73 NSP14_0.05_K #3-3111
409 134 NSP14_0.1_K #3-3211
409 235 NSP14_0.25_K #3-3311
409 41 NSP15_0.1_T #3-3411
409 22 NSP15_0.1_K #3-3511
409 72 NSP15_0.25_K #3-3611
409 122 NSP15_0.5_K #3-3711
409 154 NSP16_0.1_T #3-3811
409 2 NSP16_0.1_K #3-3911
409 274 NSP16_0.25_K #3-31011
409 273 NSP16_0.5_K #3-31111
409 17 ORF6_0.1_T #3-31211
409 124 ORF7b_0.1_T #3-31311
409 703 ORF9b_0.1_T #3-31411
409 11 GST_0.1_ #3-31511
409 128 AGR2-biotin #3-31611
409 0 buffer #3-31711
409 21 EGFP_0.1_K #3-31811
409 55 EGFP_0.25_K #3-31911
409 672 eGFP_0.5_K #3-32011
409 12507 ACE2-Fc_0.25_S #3-32111
409 28390 ACE2-Fc_0.5_S #3-32211
409 76 ACE2_0.5_S #3-32311
409 8041 UBE2D3-His #3-32411
409 1040 H-IgG #3-32511
409 681 H-IgM #3-32611
409 185 Anti-H-IgG_0.025 #3-32711
409 823 Anti-H-IgG_0.1 #3-32811
409 100 Anti-H-IgM_0.025 #3-32911
409 931 Anti-H-IgM_0.1 #3-33011
409 7 Cy5 #3-33111
409 166 Cy3 #3-33211
409 102 NSP14_0.05_K #3-3112
409 174 NSP14_0.1_K #3-3212
409 239 NSP14_0.25_K #3-3312
409 36 NSP15_0.1_T #3-3412
409 23 NSP15_0.1_K #3-3512
409 72 NSP15_0.25_K #3-3612
409 122 NSP15_0.5_K #3-3712
409 138 NSP16_0.1_T #3-3812
409 5 NSP16_0.1_K #3-3912
409 270 NSP16_0.25_K #3-31012
409 269 NSP16_0.5_K #3-31112
409 16 ORF6_0.1_T #3-31212
409 146 ORF7b_0.1_T #3-31312
409 770 ORF9b_0.1_T #3-31412
409 13 GST_0.1_ #3-31512
409 117 AGR2-biotin #3-31612
409 1 buffer #3-31712
409 22 EGFP_0.1_K #3-31812
409 52 EGFP_0.25_K #3-31912
409 734 eGFP_0.5_K #3-32012
409 21556 ACE2-Fc_0.25_S #3-32112
409 23824 ACE2-Fc_0.5_S #3-32212
409 72 ACE2_0.5_S #3-32312
409 7942 UBE2D3-His #3-32412
409 1034 H-IgG #3-32512
409 902 H-IgM #3-32612
409 182 Anti-H-IgG_0.025 #3-32712
409 544 Anti-H-IgG_0.1 #3-32812
409 67 Anti-H-IgM_0.025 #3-32912
409 997 Anti-H-IgM_0.1 #3-33012
409 8 Cy5 #3-33112
409 202 Cy3 #3-33212
