"Samples ID" "F635 Median - B635" Name spotID
522 217 NSP5_0.1_K #3-11135
522 334 NSP5_0.25_K #3-11145
522 700 NSP5_0.5_K #3-11155
522 655 NSP7_0.1_T #3-11165
522 57 buffer #3-11175
522 1029 NSP8_0.25_T #3-11185
522 528 NSP8_0.1_K #3-11195
522 697 NSP8_0.25_K #3-11205
522 876 NSP8_0.5_K #3-11215
522 729 NSP9_0.25_T #3-11225
522 82 NSP9_0.1_K #3-11235
522 164 NSP9_0.25_K #3-11245
522 714 NSP9_0.5_K #3-11255
522 56 NSP10_0.1_T #3-11265
522 555 NSP10_0.2_T #3-11275
522 1063 NSP10_0.3_T #3-11285
522 71 NSP10_0.1_K #3-11295
522 453 NSP10_0.25_K #3-11305
522 1071 NSP10_0.5_K #3-11315
522 1894 S1-4_0.2_K #3-11325
522 63 E-protein_0.25_T #3-1116
522 33 E-protein_0.1_K #3-1126
522 33 E-protein_0.25_K #3-1136
522 45 E-protein_0.5_K #3-1146
522 357 NSP1_0.1_T #3-1156
522 190 NSP1_0.1_K #3-1166
522 213 NSP1_0.25_K #3-1176
522 225 NSP1_0.5_K #3-1186
522 7 NSP4_0.1_T #3-1196
522 291 NSP5_0.1_T #3-11106
522 678 NSP5_0.25_T #3-11116
522 1040 NSP5_0.5_T #3-11126
522 192 NSP5_0.1_K #3-11136
522 315 NSP5_0.25_K #3-11146
522 596 NSP5_0.5_K #3-11156
522 461 NSP7_0.1_T #3-11166
522 5 buffer #3-11176
522 994 NSP8_0.25_T #3-11186
522 454 NSP8_0.1_K #3-11196
522 616 NSP8_0.25_K #3-11206
522 740 NSP8_0.5_K #3-11216
522 706 NSP9_0.25_T #3-11226
522 84 NSP9_0.1_K #3-11236
522 158 NSP9_0.25_K #3-11246
522 643 NSP9_0.5_K #3-11256
522 70 NSP10_0.1_T #3-11266
522 501 NSP10_0.2_T #3-11276
522 992 NSP10_0.3_T #3-11286
522 64 NSP10_0.1_K #3-11296
522 401 NSP10_0.25_K #3-11306
522 1072 NSP10_0.5_K #3-11316
522 1908 S1-4_0.2_K #3-11326
522 46 E-protein_0.25_T #3-1117
522 31 E-protein_0.1_K #3-1127
522 41 E-protein_0.25_K #3-1137
522 44 E-protein_0.5_K #3-1147
522 369 NSP1_0.1_T #3-1157
522 196 NSP1_0.1_K #3-1167
522 259 NSP1_0.25_K #3-1177
522 271 NSP1_0.5_K #3-1187
522 1 NSP4_0.1_T #3-1197
522 332 NSP5_0.1_T #3-11107
522 640 NSP5_0.25_T #3-11117
522 1046 NSP5_0.5_T #3-11127
522 197 NSP5_0.1_K #3-11137
522 273 NSP5_0.25_K #3-11147
522 571 NSP5_0.5_K #3-11157
522 431 NSP7_0.1_T #3-11167
522 4 buffer #3-11177
522 939 NSP8_0.25_T #3-11187
522 421 NSP8_0.1_K #3-11197
522 587 NSP8_0.25_K #3-11207
522 669 NSP8_0.5_K #3-11217
522 673 NSP9_0.25_T #3-11227
522 72 NSP9_0.1_K #3-11237
522 175 NSP9_0.25_K #3-11247
522 624 NSP9_0.5_K #3-11257
522 63 NSP10_0.1_T #3-11267
522 480 NSP10_0.2_T #3-11277
522 902 NSP10_0.3_T #3-11287
522 61 NSP10_0.1_K #3-11297
522 382 NSP10_0.25_K #3-11307
522 1042 NSP10_0.5_K #3-11317
522 1917 S1-4_0.2_K #3-11327
522 46 E-protein_0.25_T #3-1118
522 33 E-protein_0.1_K #3-1128
522 32 E-protein_0.25_K #3-1138
522 47 E-protein_0.5_K #3-1148
522 322 NSP1_0.1_T #3-1158
522 235 NSP1_0.1_K #3-1168
522 261 NSP1_0.25_K #3-1178
522 243 NSP1_0.5_K #3-1188
522 11 NSP4_0.1_T #3-1198
522 358 NSP5_0.1_T #3-11108
522 706 NSP5_0.25_T #3-11118
522 1016 NSP5_0.5_T #3-11128
522 206 NSP5_0.1_K #3-11138
522 308 NSP5_0.25_K #3-11148
522 598 NSP5_0.5_K #3-11158
522 487 NSP7_0.1_T #3-11168
522 4 buffer #3-11178
522 1032 NSP8_0.25_T #3-11188
522 438 NSP8_0.1_K #3-11198
522 690 NSP8_0.25_K #3-11208
522 782 NSP8_0.5_K #3-11218
522 710 NSP9_0.25_T #3-11228
522 78 NSP9_0.1_K #3-11238
522 204 NSP9_0.25_K #3-11248
522 680 NSP9_0.5_K #3-11258
522 61 NSP10_0.1_T #3-11268
522 565 NSP10_0.2_T #3-11278
522 910 NSP10_0.3_T #3-11288
522 67 NSP10_0.1_K #3-11298
522 402 NSP10_0.25_K #3-11308
522 1058 NSP10_0.5_K #3-11318
522 1966 S1-4_0.2_K #3-11328
522 95 NSP14_0.05_K #3-1119
522 218 NSP14_0.1_K #3-1129
522 310 NSP14_0.25_K #3-1139
522 119 NSP15_0.1_T #3-1149
522 94 NSP15_0.1_K #3-1159
522 294 NSP15_0.25_K #3-1169
522 509 NSP15_0.5_K #3-1179
522 534 NSP16_0.1_T #3-1189
522 1 NSP16_0.1_K #3-1199
522 504 NSP16_0.25_K #3-11109
522 490 NSP16_0.5_K #3-11119
522 322 ORF6_0.1_T #3-11129
522 72 ORF7b_0.1_T #3-11139
522 463 ORF9b_0.1_T #3-11149
522 64 GST_0.1_ #3-11159
522 379 AGR2-biotin #3-11169
522 1 buffer #3-11179
522 47 EGFP_0.1_K #3-11189
522 82 EGFP_0.25_K #3-11199
522 131 eGFP_0.5_K #3-11209
522 848 ACE2-Fc_0.25_S #3-11219
522 1748 ACE2-Fc_0.5_S #3-11229
522 613 ACE2_0.5_S #3-11239
522 814 UBE2D3-His #3-11249
522 15 H-IgG #3-11259
522 12582 H-IgM #3-11269
522 20 Anti-H-IgG_0.025 #3-11279
522 91 Anti-H-IgG_0.1 #3-11289
522 694 Anti-H-IgM_0.025 #3-11299
522 10880 Anti-H-IgM_0.1 #3-11309
522 248 Cy5 #3-11319
522 7 Cy3 #3-11329
522 107 NSP14_0.05_K #3-11110
522 182 NSP14_0.1_K #3-11210
522 285 NSP14_0.25_K #3-11310
522 121 NSP15_0.1_T #3-11410
522 90 NSP15_0.1_K #3-11510
522 278 NSP15_0.25_K #3-11610
522 534 NSP15_0.5_K #3-11710
522 479 NSP16_0.1_T #3-11810
522 3 NSP16_0.1_K #3-11910
522 520 NSP16_0.25_K #3-111010
522 515 NSP16_0.5_K #3-111110
522 255 ORF6_0.1_T #3-111210
522 82 ORF7b_0.1_T #3-111310
522 491 ORF9b_0.1_T #3-111410
522 65 GST_0.1_ #3-111510
522 337 AGR2-biotin #3-111610
522 -1 buffer #3-111710
522 53 EGFP_0.1_K #3-111810
522 76 EGFP_0.25_K #3-111910
522 136 eGFP_0.5_K #3-112010
522 962 ACE2-Fc_0.25_S #3-112110
522 1483 ACE2-Fc_0.5_S #3-112210
522 592 ACE2_0.5_S #3-112310
522 860 UBE2D3-His #3-112410
522 21 H-IgG #3-112510
522 13462 H-IgM #3-112610
522 14 Anti-H-IgG_0.025 #3-112710
522 67 Anti-H-IgG_0.1 #3-112810
522 758 Anti-H-IgM_0.025 #3-112910
522 10628 Anti-H-IgM_0.1 #3-113010
522 242 Cy5 #3-113110
522 4 Cy3 #3-113210
522 118 NSP14_0.05_K #3-11111
522 212 NSP14_0.1_K #3-11211
522 272 NSP14_0.25_K #3-11311
522 132 NSP15_0.1_T #3-11411
522 101 NSP15_0.1_K #3-11511
522 317 NSP15_0.25_K #3-11611
522 602 NSP15_0.5_K #3-11711
522 540 NSP16_0.1_T #3-11811
522 23 NSP16_0.1_K #3-11911
522 553 NSP16_0.25_K #3-111011
522 539 NSP16_0.5_K #3-111111
522 333 ORF6_0.1_T #3-111211
522 65 ORF7b_0.1_T #3-111311
522 446 ORF9b_0.1_T #3-111411
522 85 GST_0.1_ #3-111511
522 384 AGR2-biotin #3-111611
522 2 buffer #3-111711
522 44 EGFP_0.1_K #3-111811
522 82 EGFP_0.25_K #3-111911
522 143 eGFP_0.5_K #3-112011
522 751 ACE2-Fc_0.25_S #3-112111
522 1734 ACE2-Fc_0.5_S #3-112211
522 586 ACE2_0.5_S #3-112311
522 809 UBE2D3-His #3-112411
522 23 H-IgG #3-112511
522 14602 H-IgM #3-112611
522 14 Anti-H-IgG_0.025 #3-112711
522 66 Anti-H-IgG_0.1 #3-112811
522 657 Anti-H-IgM_0.025 #3-112911
522 10125 Anti-H-IgM_0.1 #3-113011
522 263 Cy5 #3-113111
522 4 Cy3 #3-113211
522 127 NSP14_0.05_K #3-11112
522 170 NSP14_0.1_K #3-11212
522 291 NSP14_0.25_K #3-11312
522 124 NSP15_0.1_T #3-11412
522 94 NSP15_0.1_K #3-11512
522 307 NSP15_0.25_K #3-11612
522 636 NSP15_0.5_K #3-11712
522 555 NSP16_0.1_T #3-11812
522 5 NSP16_0.1_K #3-11912
522 563 NSP16_0.25_K #3-111012
522 635 NSP16_0.5_K #3-111112
522 304 ORF6_0.1_T #3-111212
522 68 ORF7b_0.1_T #3-111312
522 477 ORF9b_0.1_T #3-111412
522 65 GST_0.1_ #3-111512
522 341 AGR2-biotin #3-111612
522 2 buffer #3-111712
522 51 EGFP_0.1_K #3-111812
522 96 EGFP_0.25_K #3-111912
522 150 eGFP_0.5_K #3-112012
522 876 ACE2-Fc_0.25_S #3-112112
522 1597 ACE2-Fc_0.5_S #3-112212
522 565 ACE2_0.5_S #3-112312
522 826 UBE2D3-His #3-112412
522 21 H-IgG #3-112512
522 15245 H-IgM #3-112612
522 19 Anti-H-IgG_0.025 #3-112712
522 55 Anti-H-IgG_0.1 #3-112812
522 643 Anti-H-IgM_0.025 #3-112912
522 8873 Anti-H-IgM_0.1 #3-113012
522 247 Cy5 #3-113112
522 9 Cy3 #3-113212
